date,code,position,pl_lc,pl_atr,x1,x2,x3,x4,x5,x6,x7,x8
2015/04/15,8194,l,-1.0,-0.8640406607369758,0.8640406607369758,0.7750377453447408,7,2,1,0,0,-0.003523588706031814
2015/06/03,8194,l,2.36,2.2243166823751177,0.942507068803016,1.5753086419753086,3,0,0,0,0,-0.004869740288630794
2015/06/04,8194,l,0.7313432835820896,0.8340425531914895,1.1404255319148937,1.59372026641294,1,0,0,0,0,0.003244680565276804
2015/06/17,8194,l,2.3333333333333335,2.0075471698113208,0.8603773584905661,1.1501364877161055,1,4,0,0,0,0.0023773394530737014
2015/06/23,8194,l,0.631578947368421,0.47089601046435575,0.7455853499018966,1.3375295043273014,2,2,0,0,1,0.00585220717058158
2015/07/14,8194,l,-0.34615384615384615,-0.352112676056338,1.0172143974960877,2.2245762711864407,0,0,0,0,0,0.01321866800864327
2015/07/15,8194,l,-1.0,-0.5664652567975831,0.5664652567975831,1.8340041335798978,0,0,0,0,0,0.0045876127587827515
2015/07/22,8194,s,-1.0,-0.5837912087912088,0.5837912087912088,0.5523884411244349,1,59,0,1,1,-0.008836496741910763
2015/07/28,8194,s,-1.0,-1.0529674537332483,1.0529674537332483,1.206436963175042,1,58,0,0,0,-0.007937553132416984
2015/07/29,8194,l,-1.0,-0.5411906193625977,0.5411906193625977,0.5576997298340409,2,2,0,0,0,0.004761696285434142
2015/08/21,8194,s,4.0476190476190474,2.711323763955343,0.6698564593301436,1.907596371882086,2,35,1,0,0,-0.016082046490082637
2015/08/24,8194,s,-1.0,-0.44025157232704404,0.44025157232704404,1.4086036097163794,1,32,0,0,0,-0.01856262377269211
2015/08/25,8194,s,-1.0,-1.1801242236024845,1.1801242236024845,2.37778958554729,0,29,0,0,0,-0.01990326136905445
2015/08/27,8194,l,2.5,1.9028103044496487,0.7611241217798594,1.6412776412776413,1,31,0,0,0,0.016522980296384056
2015/08/28,8194,l,-0.6730769230769231,-1.0141987829614605,1.506809620399884,1.7133364973896534,3,26,0,0,0,0.01799731243579892
2015/09/02,8194,s,-1.0,-0.5846243788365975,0.5846243788365975,1.435240473347085,2,29,0,0,0,-0.016728238784213395
2015/09/07,8194,s,-1.0,-0.5289605924358635,0.5289605924358635,1.2365320712919141,2,37,0,0,1,-0.006595039612953129
2015/09/09,8194,l,3.0,1.7621145374449338,0.5873715124816447,1.4405231272237715,3,33,0,0,1,0.018996297715968436
2015/09/15,8194,s,2.4642857142857144,1.5484739676840216,0.6283662477558348,3.7755271459405613,2,41,1,0,0,0.006513522991032937
2015/09/16,8194,s,2.0,0.7641689662492039,0.38208448312460197,3.261651272650356,5,24,0,0,0,0.01174217040709012
2015/09/24,8194,s,-1.0,-0.2968617472434266,0.2968617472434266,0.7575198862139809,3,16,1,0,0,-0.014764631955024279
2015/09/28,8194,s,-1.0,-0.32036613272311215,0.32036613272311215,0.5381787179623808,1,19,0,0,1,-0.0038807617903515853
2015/10/27,8194,s,-1.0,-0.570264765784114,0.570264765784114,0.8898113888638209,5,1,4,0,0,0.0007410097154607599
2016/01/14,8194,s,-1.0,-0.853658536585366,0.853658536585366,1.1865807304577756,2,1,2,0,1,-0.01866713179265997
2016/01/18,8194,s,-1.0,-0.6481481481481481,0.6481481481481481,0.6188271604938271,3,2,0,0,1,-0.018672534322110274
2016/01/22,8194,l,1.06,0.488929889298893,0.46125461254612543,0.9786223277909739,0,60,0,0,1,0.019944734617531282
2016/01/26,8194,s,1.6233766233766234,1.0940919037199126,0.6739606126914661,0.7206928549334983,1,11,0,0,1,-0.01623408690712527
2016/02/09,8194,s,3.05,2.529021558872305,0.8291873963515755,0.6948986265533028,9,7,1,0,1,-0.019848508906570597
