date,code,position,pl_lc,pl_atr,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
2021/07/21,8750,l,1.1,1.249112845990064,1.1355571327182399,0.6196941932426756,2,53,0,0,0,0.013104202691966218,0.12775017743080197,-1.8878637331440737,-0.007174093399444889,1.1071682044002837,-1.0078069552874378,0
2021/07/26,8750,l,0.51,0.7203389830508475,1.4124293785310735,0.8139410978778514,5,50,2,0,1,0.01606178306955137,-0.5932203389830508,-0.7909604519774012,-0.005615482698218368,0.9463276836158192,0.536723163841808,0
2021/08/10,8750,l,0.8013245033112583,1.7447728911319396,2.1773612112472964,1.286969488116447,1,23,0,0,0,0.0024079764083731713,0.15861571737563088,1.2977649603460708,4.016203948583336e-05,0.6777217015140592,0.28839221341023796,0
2021/01/07,8591,l,2.099236641221374,4.313725490196078,2.0549019607843135,4.514631211970957,1,0,0,0,0,0.010515990203999582,2.0862745098039217,1.3490196078431373,0.005474304382589097,2.3372549019607844,2.0862745098039217,0
2021/01/28,8591,s,-1.0,-1.2252475247524752,1.2252475247524752,1.0718570286337497,1,46,0,0,0,-0.016271576146988227,-0.5321782178217822,-0.952970297029703,0.0009993159212147783,0.8539603960396039,-0.03712871287128713,0
2021/02/25,8591,l,-1.0,-1.0414452709883104,1.0414452709883104,1.5132353277047346,6,4,1,0,1,0.013668579825220654,-0.18065887353878854,0.48884165781083955,0.003025540549391617,0.6482465462274177,0.3613177470775771,0
2021/04/21,8591,s,-0.175,-0.19257221458046767,1.1004126547455295,1.125439996875473,1,10,0,0,0,-0.015120764746027386,-0.4676753782668501,-0.6602475928473177,-0.005296862984275191,0.6602475928473177,-0.6052269601100413,0
2021/05/06,8591,l,0.12389380530973451,0.23294509151414308,1.8801996672212977,1.3062364591337232,5,44,1,0,1,0.007336366031146666,-0.7487520798668885,0.06655574043261231,0.010589853021687927,1.0482529118136439,-0.26622296173044924,0
2021/05/14,8591,l,1.0265486725663717,1.8679549114331722,1.8196457326892108,2.454896190045288,7,41,0,0,0,0.010044079698309727,0.7729468599033816,-1.7552334943639292,0.013013053813163483,1.7391304347826086,0.5475040257648953,0
2021/06/18,8591,s,-0.7375,-0.9562398703403566,1.2965964343598055,1.1780884199021489,7,41,4,0,1,0.004080524275518262,0.1620745542949757,-0.4213938411669368,-0.005925851691026513,0.7455429497568882,-0.06482982171799027,0
2021/06/21,8591,s,-1.3793103448275863,-1.9246190858059344,1.3953488372093024,0.8806574239961531,6,31,0,0,0,-0.01578644997527978,-0.14434643143544507,-1.1708099438652766,-0.017396175795002175,1.1387329591018445,-1.4274258219727345,0
2021/06/22,8591,l,-0.09090909090909091,-0.16116035455278002,1.7727639000805802,0.8283510768341742,3,23,0,0,0,0.0179265736624953,0.16116035455278002,-2.5141015310233685,0.013013681094319248,0.8541498791297342,-1.2409347300564062,0
2021/06/29,8591,s,0.4375,0.6060606060606061,1.3852813852813852,2.3810478875898116,7,36,4,0,0,-0.004151057455895505,-0.36363636363636365,0.24242424242424243,-0.003969587353737424,0.658008658008658,0.06926406926406926,0
2021/07/07,8591,s,-0.0125,-0.019550342130987292,1.5640273704789833,1.1442172173135376,7,28,4,0,1,-0.013294948436295992,0.19550342130987292,1.1730205278592376,0.0036992612092391045,0.8211143695014663,1.1730205278592376,0
2021/07/12,8591,l,0.7848101265822784,1.1632270168855534,1.4821763602251408,1.1012026635437233,9,28,2,0,0,0.01690311026104842,1.707317073170732,0.01876172607879925,0.005501765055767305,2.1388367729831144,0.8818011257035647,0
2021/07/26,8591,l,-0.1125,-0.17424975798644723,1.5488867376573088,0.8112732815230459,10,24,0,0,1,0.01606178306955137,-0.3872216844143272,-0.29041626331074544,-0.005615482698218368,1.0067763794772508,0.8325266214908035,0
2021/08/19,8591,s,-0.6363636363636364,-1.1199999999999999,1.76,1.4611634651833176,6,51,2,0,1,-0.006790785585829799,0.9244444444444444,-0.9777777777777777,-0.004285258579094372,1.3333333333333333,1.1022222222222222,0
2020/12/28,9843,s,-1.0,-1.346389228886169,1.346389228886169,2.245560699233055,12,23,0,0,0,0.0013009906360936477,-0.5140758873929009,0.6242350061199511,0.006097120071753668,0.7466340269277846,-0.39167686658506734,0
2021/01/28,9843,s,0.49572649572649574,0.6380638063806381,1.2871287128712872,2.720511281972566,8,17,2,0,0,-0.016271576146988227,-0.44004400440044006,-0.8910891089108911,0.0009993159212147783,0.8030803080308031,0.16501650165016502,0
2021/03/01,9843,l,-1.0,-0.9900990099009901,0.9900990099009901,0.6877036528897273,0,60,0,1,1,0.015654209882548627,-1.2252475247524752,-1.2995049504950495,0.008295532377389763,1.5594059405940595,-1.5717821782178218,0
2021/03/04,9843,s,-1.0,-1.5291992775436485,1.5291992775436485,1.2100530820062831,4,0,0,0,0,-0.012201995324620855,-0.7826610475617098,-0.6983744732089103,-0.009189195853748172,1.3245033112582782,-0.7465382299819386,0
2021/03/16,9843,l,0.9024390243902439,0.7170542635658914,0.7945736434108527,1.3939105613701237,3,50,0,0,0,0.00011489244622473344,0.29069767441860467,1.8313953488372092,0.005062076781661266,0.5135658914728682,0.4166666666666667,0
2021/03/17,9843,s,-1.0,-0.828966174368747,0.828966174368747,0.832322455891714,1,16,0,0,1,-0.002816073879661416,0.6193425440686041,2.401143401619819,0.0025974609232951354,1.010004764173416,1.4006669842782278,0
2021/04/01,9843,s,0.24324324324324326,0.43227665706051877,1.7771373679154658,1.6936509700764453,6,22,0,0,0,0.009017163145845634,-0.11527377521613832,0.5571565802113353,-0.0018015135566952305,0.6243996157540826,-0.595581171950048,0
2021/06/23,9843,l,-0.025,-0.05886681383370125,2.35467255334805,2.4272623824639155,9,33,0,0,0,9.659283488882078e-05,0.7947019867549668,0.41206769683590877,-0.000416451459691751,1.089036055923473,1.6188373804267844,0
2021/07/01,9843,l,-0.32967032967032966,-0.4618937644341801,1.401077752117013,1.9558326972586257,6,14,5,0,1,0.0014198620219210657,-0.2617397998460354,-0.12317167051578137,-0.004348231729501591,0.9237875288683602,0.07698229407236336,0
2021/07/12,9843,l,-1.0,-1.2325752017608218,1.2325752017608218,0.8455600429425898,8,16,0,0,0,0.01690311026104842,0.3521643433602348,-0.4988994864269993,0.005501765055767305,1.0858400586940573,-0.3961848862802641,0
2020/01/27,6594,s,0.6,0.9857612267250822,1.642935377875137,1.56399738012341,12,1,0,0,0,-0.01675733343182025,-2.628696604600219,-1.095290251916758,-0.0036021154264788157,3.9649507119386636,-1.642935377875137,0
2020/01/28,6594,s,-1.0,-2.101769911504425,2.101769911504425,1.7108579493900595,0,0,0,0,0,-0.009277953486857723,-0.6637168141592921,-4.092920353982301,0.0038388147497311073,1.2168141592920354,-2.3230088495575223,0
2020/02/03,6594,s,-1.0,-1.4312267657992566,1.4312267657992566,1.0169591679962182,1,0,0,0,0,-0.014260178115403538,-0.26022304832713755,-1.2267657992565055,0.004269863038252073,0.929368029739777,-0.29739776951672864,0
2020/02/05,6594,l,1.1555555555555554,1.865470852017937,1.6143497757847534,0.9059665549910355,2,56,0,0,1,0.01156095906403367,-0.34080717488789236,-0.6636771300448431,-0.0013665092604448394,0.7713004484304933,0.26905829596412556,0
2020/02/06,6594,l,0.125,0.17452006980802792,1.3961605584642234,1.8768887575431137,3,55,0,0,1,0.013788424824481988,-0.6980802792321117,1.8150087260034904,0.009834144773297419,0.9598603839441536,0.8726003490401396,0
2020/02/25,6594,s,0.11515151515151516,0.319327731092437,2.773109243697479,2.1142717110595863,6,0,1,0,1,-0.018701623227521346,0.08403361344537816,-0.8571428571428571,-0.014987775263547502,0.773109243697479,-0.01680672268907563,0
2020/03/03,6594,l,-1.0,-1.1160318866253323,1.1160318866253323,1.31283502684693,2,57,0,0,0,0.01442601414537426,1.7360496014171833,-0.49601417183348095,-0.026291347816066884,2.4800708591674048,0.9388839681133747,0
2020/03/09,6594,s,-1.0,-1.625,1.625,1.5678284092385995,6,0,5,0,1,-0.019587705875974346,0.046875,0.953125,-0.0316836345707755,0.734375,-0.78125,0
2020/03/12,6594,s,7.090909090909091,5.394190871369294,0.7607192254495159,1.8174912240018553,4,2,0,0,0,-0.018106145119040778,-0.2074688796680498,0.7053941908713693,-0.026482715789705447,1.479944674965422,-0.05532503457814661,0
2020/03/13,6594,s,0.1,0.3204272363150868,3.2042723631508676,2.0887732415224547,1,0,0,0,0,-0.020267645421810664,-1.041388518024032,-0.40053404539385845,-0.0413793406868987,1.4552736982643524,-1.7757009345794392,0
2020/03/17,6594,s,-1.0,-0.6482593037214885,0.6482593037214885,1.5876594808622966,1,0,0,0,0,-0.01617982312710711,-1.0804321728691477,-4.6818727490996395,0.017013263027628952,1.3925570228091237,-1.0804321728691477,0
2020/03/19,6594,s,2.1739130434782608,1.07469102632993,0.49435787211176785,1.9553290795598415,0,4,0,0,1,0.01609536933796875,0.42987641053197206,0.06448146157979581,-0.02606177890145599,1.2251477700161204,0.5158516926383665,0
2020/03/24,6594,s,-1.0,-0.4402335151689156,0.4402335151689156,1.8080341452579312,1,2,0,0,1,0.01889531957427218,0.8230452674897119,-1.0527323188821895,0.05146022986154361,1.1580055507704086,0.6833189778926212,0
2020/03/25,6594,l,0.6833333333333333,1.1623511623511622,1.701001701001701,1.3446604226479033,4,55,0,0,0,0.019591153166946294,0.4725004725004725,-0.945000945000945,0.059621723008868845,0.686070686070686,0.0378000378000378,0
2020/03/27,6594,l,-1.0,-0.8148690715986083,0.8148690715986083,0.8241785399329357,4,51,1,0,0,0.019146941268497725,0.5585057681743271,2.298113898553378,0.019317662681625464,1.0803882072880424,0.19227247756821095,0
2020/03/30,6594,s,1.2614770459081837,1.140588341454611,0.9041689225771521,0.9216170109843739,1,9,0,0,1,-0.02606368521405738,0.11730734524454069,1.1099079588521927,0.010638596446634728,0.6677495036996932,0.9204114780725501,0
2020/03/31,6594,l,-1.0,-0.5873507297655904,0.5873507297655904,1.0819598638596961,2,50,0,0,0,0.005078865725227773,0.2689075630252101,0.8244139761167625,-0.013809372377084806,0.8810260946483857,-0.6174259177355153,0
2020/04/01,6594,s,1.253968253968254,1.11140420293678,0.8863096808230019,1.0644115474156424,6,5,1,0,0,-0.01220541724088529,-1.0269937571441132,-0.9425833113514465,-0.03321770383578823,1.3505671326826696,-0.44315484041150094,0
2020/04/02,6594,s,0.3262411347517731,0.1637739207832666,0.5020026702269693,0.9081095668600728,2,4,0,0,0,-0.007250873354106084,-0.04984423676012461,-1.125055629728527,-0.006451281948342745,0.840231419670672,-0.9470404984423676,0
2020/04/07,6594,l,1.185,0.849919311457773,0.7172314864622557,1.360025008416294,3,55,0,0,0,0.016287419992140593,0.5558544020082481,-0.1649632418863188,0.0037777704797853106,0.799713107405415,0.412408104715797,0
2020/04/17,6594,l,-1.0,-0.8747949699289229,0.8747949699289229,1.4469830111306385,5,36,1,0,1,0.014808037241708111,-0.1530891197375615,0.7654455986878076,0.01641869957115527,0.8835429196282122,-0.5073810825587752,0
2020/04/21,6594,s,0.6493506493506493,0.4924895345973898,0.7584338832799803,1.1168016804800183,6,19,4,0,0,-0.00962371473660221,-0.009849790691947795,-0.4580152671755725,-0.01021826165834111,0.4727899532134942,-0.4383156857916769,0
2020/04/23,6594,l,-1.0,-0.5882352941176471,0.5882352941176471,0.8337333582840422,1,54,0,0,0,0.009148837780431036,0.049850448654037885,-1.8494516450648055,0.0060270159436317545,0.942173479561316,-0.32901296111665007,0
2020/04/27,6594,l,5.331081081081081,4.195692634937516,0.7870247274660994,1.1179546838305645,3,51,2,0,1,0.007727131139030222,-0.2605689976070194,0.1276256314809891,0.019184125983213555,0.70194097314544,-0.5370911991491625,0
2020/04/30,6594,l,-1.0823970037453183,-1.6033287101248266,1.4812760055478502,1.9627504869653387,3,28,0,0,0,0.016918050962031198,0.9320388349514563,2.7739251040221915,0.004377369977041234,1.131761442441054,1.176144244105409,0
2020/05/01,6594,l,-1.0,-1.0834236186348862,1.0834236186348862,1.9106163559369767,1,24,0,0,0,-0.009989259021010896,0.6554712892741063,4.274106175514627,-0.018638483351065584,1.7497291440953413,2.1018418201516793,0
2020/05/07,6594,s,-1.0,-0.8975948425489709,0.8975948425489709,1.1623808965948141,1,32,0,0,0,-0.007687818403769652,-2.127448549466898,1.6216216216216215,0.010594025637285218,2.429952888668485,-1.1356310438879247,0
2020/05/08,6594,l,0.7721518987341772,0.5925206410879068,0.7673627974745022,0.7537473853347133,1,27,0,0,0,0.015111739552736815,0.903351141330743,-0.5002428363283147,0.010364463608966312,1.165614375910636,0.02428363283147159,0
2020/05/13,6594,s,1.1971830985915493,0.8877284595300261,0.741514360313316,1.2442907098582303,1,40,0,0,1,-0.011075060589753424,0.42297650130548303,0.6370757180156658,0.00626237530361081,0.6945169712793734,0.5221932114882507,0
2020/05/19,6594,l,0.5319148936170213,0.5102040816326531,0.9591836734693877,1.6029943891125316,6,21,3,0,1,0.016677982668884546,-0.11734693877551021,0.01020408163265306,-0.0017621321848289412,0.6173469387755102,0.3673469387755102,0
2020/06/03,6594,l,-0.17261904761904762,-0.17344497607655504,1.0047846889952154,0.8272844682604688,3,0,0,0,0,0.014485606440316651,0.3528708133971292,0.10167464114832536,-0.001556359417034122,0.861244019138756,0.5023923444976077,0
2020/06/12,6594,s,-1.0,-1.5782404298186703,1.5782404298186703,1.3036393571325695,5,49,0,0,0,-0.017389381259480897,-0.7857622565480188,-1.6991269308260577,0.010114970845190615,1.1820013431833445,-1.4304902619207522,0
2020/06/16,6594,l,0.82,1.034047919293821,1.2610340479192939,1.2168443549927606,6,13,0,1,1,0.017711248226390388,-1.7023959646910467,-2.9886506935687263,0.030572797274953836,1.7150063051702396,-1.399747793190416,0
2020/06/30,6594,l,-1.0,-1.0900031142946123,1.0900031142946123,1.3999740533234375,2,0,0,0,0,0.015460758425535832,0.9031454375583929,1.407661164746185,-0.002102520248398222,1.3266895048271565,0.573030208657739,0
2020/07/22,6594,l,-0.08456659619450317,-0.2801120448179272,3.3123249299719886,3.364053269911529,1,0,0,0,0,-0.004040775696091069,0.6862745098039215,3.1372549019607843,-0.0017611635789265597,1.0434173669467786,1.4565826330532212,0
2020/08/31,6594,l,-0.5113122171945701,-0.7520798668885191,1.4708818635607321,0.737545637480654,9,5,6,0,1,0.011558538893003999,-0.6123128119800333,-0.059900166389351084,-0.00031882988567922513,1.697171381031614,-0.5790349417637272,0
2020/09/04,6594,s,-0.7298387096774194,-1.2308738524311458,1.6865011900714042,0.8182169868575627,11,49,1,0,1,-0.014285208985264733,0.5984359061543693,1.3464807888473307,0.003247252956292891,1.2988779326759605,1.1084665079904794,0
2020/10/02,6594,l,-1.0,-1.4252472367655613,1.4252472367655613,0.8580567984296827,1,1,1,1,1,0.004730620328900618,-1.1343804537521816,1.3379872018615473,-0.011371636588423073,1.6870273414776031,-1.4252472367655613,0
2020/10/27,6594,s,-1.0,-1.5822784810126582,1.5822784810126582,2.207888100976609,3,57,2,0,0,-0.004996096932282457,0.0,0.8966244725738397,0.0046558662888587805,1.3976793248945147,0.26371308016877637,0
2020/10/28,6594,l,-0.85,-1.2384652744050508,1.4570179698882952,2.128655490174309,4,1,0,0,0,-0.0048195079580000974,0.5099562894609033,-0.2185526954832443,0.0019638371581093346,2.5012141816415734,-0.9470616804273919,0
2020/11/04,6594,l,0.042105263157894736,0.08724100327153762,2.0719738276990185,1.8709470818989673,6,1,2,0,1,0.013912570163825867,-0.10905125408942203,-1.5921483097055615,0.0032028511937975956,1.3086150490730644,0.5452562704471101,0
2020/11/10,6594,l,-1.0,-0.8914728682170543,0.8914728682170543,1.9371243165873582,1,0,0,0,0,0.009962221978885497,0.6976744186046512,1.821705426356589,-0.007243107070111137,1.375968992248062,1.2790697674418605,0
2020/11/24,6594,l,2.5,2.675059008654603,1.070023603461841,1.2179398984883316,9,0,9,0,0,0.014654075214172151,0.1888276947285602,-0.34618410700236035,0.010197884674410096,0.47206923682140045,0.34618410700236035,0
2020/11/27,6594,l,1.3461538461538463,1.079414032382421,0.8018504240555128,1.8842760587546519,1,0,0,0,0,-0.0002649100455171407,1.1565150346954511,2.6214340786430226,0.004313184783575608,1.3261372397841171,1.8041634541249036,0
2020/11/30,6594,l,-1.0,-1.0093167701863355,1.0093167701863355,2.108172304175447,1,0,0,0,0,0.006957853922973807,0.8229813664596274,3.3385093167701863,-0.014777432808673824,1.4596273291925466,1.6304347826086956,0
2020/12/03,6594,s,-1.0,-0.89086859688196,0.89086859688196,1.1203859254971795,2,57,1,0,0,-0.0022640963128960317,-0.6533036377134372,-1.2026726057906458,0.002582992711375703,1.3659985152190053,-0.48997772828507796,0
2020/12/08,6594,s,0.3684210526315789,0.29556650246305416,0.8022519352568613,0.6799325273199787,3,53,0,0,0,-0.006295145595959497,-1.1541168191414497,-0.014074595355383532,0.003288815298677273,1.4215341308937368,-0.8163265306122449,0
2021/01/07,6594,l,2.7962962962962963,2.849056603773585,1.0188679245283019,1.6337970503144466,2,1,1,0,1,0.010515990203999582,-0.37735849056603776,0.5660377358490566,0.005474304382589097,1.0566037735849056,-0.18867924528301888,0
2021/01/26,6594,l,-0.75,-0.8225108225108225,1.0966810966810967,2.056044257701696,6,0,3,0,1,-0.0043712695972457985,-0.17316017316017315,0.12987012987012986,-0.005231336444071152,0.6926406926406926,0.3463203463203463,0
2021/01/28,6594,s,0.2872340425531915,0.35573122529644274,1.238471673254282,1.5110002861826999,2,58,1,0,1,-0.016271576146988227,0.5533596837944664,1.1067193675889329,0.0009993159212147783,1.2121212121212122,1.0540184453227932,0
2021/02/24,6594,s,2.7666666666666666,2.1377978106889888,0.77269800386349,1.2830154051863327,5,52,0,0,0,-0.004507224591565874,-0.051513200257566,-0.6439150032195751,-0.011605886853845634,0.5280103026400516,0.27044430135222153,0
2021/02/25,6594,l,-1.7222222222222223,-1.5346534653465347,0.8910891089108911,0.7299226574837504,2,26,0,1,1,0.013668579825220654,-1.25,-1.2376237623762376,0.003025540549391617,1.3737623762376239,-1.9925742574257426,0
2021/02/26,6594,s,-1.1714285714285715,-1.5994798439531859,1.365409622886866,1.2446653511046455,8,31,1,0,0,-0.013740927139673599,-0.247074122236671,-1.4564369310793237,-0.026474663848868735,0.5721716514954487,0.6892067620286085,0
2021/03/01,6594,l,-1.0,-0.7936507936507936,0.7936507936507936,0.7193789688946292,0,33,0,0,1,0.015654209882548627,-0.17195767195767195,-2.195767195767196,0.008295532377389763,0.873015873015873,-1.560846560846561,0
2021/03/04,6594,s,1.75,1.9122933141624732,1.0927390366642704,1.2748824587497873,3,22,0,0,0,-0.012201995324620855,-1.207764198418404,-0.6901509705248023,-0.009189195853748172,1.5815959741193386,-1.2221423436376708,0
2021/03/05,6594,s,-1.0,-0.8477011494252874,0.8477011494252874,1.3455070134945293,1,20,0,0,0,-0.007073253437335739,-0.10057471264367816,-2.9741379310344827,0.004833339599547167,1.3649425287356323,-1.1925287356321839,0
2021/03/10,6594,l,1.2674418604651163,1.3983322642719693,1.1032713277742143,1.1633620510168077,1,56,0,0,1,0.0031121739951233242,-0.38486209108402825,-1.7960230917254651,-0.002806484448944015,1.4624759461193073,-0.9364977549711353,0
2021/03/25,6594,s,-1.0083333333333333,-1.485573971761817,1.4732965009208103,0.8999610937847842,7,4,0,0,1,0.0018239412621209297,0.38060159607120936,-0.6507059545733579,0.009577497256418618,1.1049723756906078,-0.12277470841006753,0
2021/04/01,6594,l,0.45,0.4326923076923077,0.9615384615384616,0.638629023508892,7,36,2,0,1,0.009017163145845634,-0.06009615384615385,-0.20432692307692307,-0.0018015135566952305,1.1778846153846154,0.20432692307692307,0
2021/04/21,6594,s,-1.3272727272727274,-1.2478632478632479,0.9401709401709402,0.9544774853936395,5,18,0,0,0,-0.015120764746027386,-0.8376068376068376,-0.6837606837606838,-0.005296862984275191,1.0769230769230769,-1.2991452991452992,0
2021/04/22,6594,l,-1.4714285714285715,-1.8278615794143744,1.2422360248447204,1.2080549496565647,4,41,0,0,0,0.013056784718970258,0.05323868677905945,-1.9875776397515528,0.010643410600406201,0.834072759538598,-0.9228039041703638,0
2021/04/23,6594,s,-0.013071895424836602,-0.03686635944700461,2.8202764976958523,4.394103927252812,17,14,8,0,1,-0.008532566447296946,0.9216589861751152,0.35023041474654376,0.0028166025781019618,1.2534562211981566,2.2119815668202767,0
2021/05/07,6594,s,1.0701754385964912,1.023489932885906,0.9563758389261745,0.9527162553832956,2,3,1,0,0,-3.1365735729297806e-05,-0.3691275167785235,-1.761744966442953,0.0009331599071953884,0.8557046979865772,0.016778523489932886,0
2021/06/21,6594,s,-1.0,-1.3904982618771726,1.3904982618771726,1.6563630165151286,1,29,0,1,1,-0.01578644997527978,1.3904982618771726,2.085747392815759,-0.017396175795002175,1.8076477404403244,2.433371958285052,0
2021/06/22,6594,l,0.4,0.49382716049382713,1.2345679012345678,1.0777421932174485,11,35,0,0,1,0.0179265736624953,-0.7631874298540965,-0.02244668911335578,0.013013681094319248,1.3692480359147026,-2.1099887766554435,0
2021/07/26,6594,l,-1.0,-1.2861736334405145,1.2861736334405145,3.0664808630258764,8,3,0,0,0,0.01606178306955137,0.5787781350482315,0.40728831725616294,-0.005615482698218368,1.0932475884244373,1.3290460878885315,0
2021/01/07,3407,l,2.522727272727273,2.5170068027210886,0.9977324263038548,1.5957154337436028,5,1,0,0,0,0.010515990203999582,0.6802721088435374,-0.022675736961451247,0.005474304382589097,1.2244897959183674,0.6122448979591837,0
2021/01/25,3407,l,0.3333333333333333,0.44052863436123346,1.3215859030837005,2.0290834235042623,5,0,1,0,0,0.0023554517846633228,0.6167400881057269,1.1013215859030838,0.004299817867520363,0.8590308370044053,0.04405286343612335,0
2021/01/28,3407,s,-1.0,-0.9919028340080972,0.9919028340080972,1.2896048387354584,3,57,2,0,1,-0.016271576146988227,0.16194331983805668,0.4048582995951417,0.0009993159212147783,1.0121457489878543,0.20242914979757085,0
2021/03/03,3407,l,-1.0,-0.8145580589254766,0.8145580589254766,1.34522936003814,7,17,5,0,1,0.0025146073353085464,-0.5892547660311959,0.03466204506065858,0.0026110741018624023,1.1958405545927209,-0.17331022530329288,0
