date,code,position,pl_lc,pl_atr,x1,x2,x3,x4,x5,x6,x7,x8
2021/01/07,8750,l,0.13505747126436782,0.7020164301717701,2.852875280059746,4.02611691999552,7,11,0,0,0,0.010515990203999582
2021/01/15,8750,l,-1.0,-1.4755295836376916,1.12490869247626,0.7690994460959623,5,1,4,0,0,0.002760097650519675
2021/01/28,8750,s,-0.5061728395061729,-1.1051212938005393,1.5498652291105122,2.5040009792246507,4,18,3,0,0,-0.016271576146988227
2021/02/05,8750,l,-0.020202020202020204,-0.025990903183885642,1.01364522417154,1.1638619874069103,5,8,0,0,0,0.010214893470632699
2021/02/15,8750,l,-0.08125,-0.16260162601626016,1.6260162601626016,1.479301952733019,4,0,3,0,1,0.004821804284339439
2021/02/17,8750,l,-0.27624309392265195,-0.601684717208183,1.4560770156438028,1.258652033771651,2,0,1,0,0,-0.0033126830829319624
2021/02/22,8750,l,-0.16666666666666666,-0.18380241240666284,0.8960367604824814,0.7590682803131176,1,4,0,0,1,0.008790082723919599
2021/02/25,8750,l,-0.9181818181818182,-1.1272321428571428,1.1607142857142858,0.5815566129909637,5,2,2,0,1,0.013668579825220654
2021/03/08,8750,l,-0.3333333333333333,-0.4311251314405889,0.8412197686645637,1.2849163329502575,7,5,1,0,1,0.011913324131661476
2021/03/09,8750,l,-0.18018018018018017,-0.2052334530528476,0.8209338122113904,0.861400755594304,8,2,0,0,1,0.0001955241665434139
2021/03/30,8750,s,-0.17613636363636365,-0.3380588876772083,1.2322791712104688,0.9273242538177132,6,52,1,0,0,-0.0006629340891054052
2021/04/01,8750,l,-0.174496644295302,-0.8552631578947368,4.824561403508771,3.8279920488509447,20,0,19,0,1,0.009017163145845634
2021/04/21,8750,s,0.10778443113772455,0.17982017982017984,1.098901098901099,0.9158481550305283,4,40,0,0,0,-0.015120764746027386
2021/05/06,8750,l,0.21875,0.2501488981536629,0.9529481834425253,1.3854404027933374,3,15,1,0,1,0.007336366031146666
2021/05/17,8750,l,-0.7272727272727273,-1.170018281535649,1.048141377209019,1.3898257253604323,5,4,1,0,1,0.008046795969444962
2021/05/28,8750,l,0.6118421052631579,0.9318637274549098,0.9218436873747495,1.180837805815917,5,0,3,0,0,0.012733541373238599
2021/06/18,8750,s,0.2131782945736434,0.697084917617237,2.5348542458808616,1.7391658536876133,15,39,7,0,1,0.004080524275518262
2021/06/21,8750,s,0.3238095238095238,0.8395061728395062,1.617283950617284,1.5647824978209817,1,34,0,0,0,-0.01578644997527978
2021/06/22,8750,l,-0.21428571428571427,-0.33312769895126465,1.2338062924120914,1.0705068782676406,1,32,0,0,1,0.0179265736624953
2021/06/28,8750,l,-0.4566929133858268,-0.7697412076974122,1.1546118115461181,0.741093558784063,4,30,0,0,0,0.001599109342885772
2021/06/29,8750,s,-0.10900473933649289,-0.31356509884117245,1.36332651670075,2.5842073950922146,5,18,1,0,0,-0.004151057455895505
2021/07/07,8750,s,0.2642857142857143,0.5149617258176757,1.6840640222686154,1.2398824026711122,9,9,1,0,1,-0.013294948436295992
2021/07/12,8750,l,-0.2838427947598253,-0.8801624915368992,2.166553825321598,0.6904020978372544,3,50,2,0,0,0.01690311026104842
2021/07/20,8750,s,-0.08653846153846154,-0.12903225806451613,1.146953405017921,0.889396741098912,4,4,0,0,0,-0.010882827524505792
2021/07/21,8750,l,-0.375,-0.5961674946770759,1.1355571327182399,0.6196941932426756,2,53,0,0,0,0.013104202691966218
2021/07/26,8750,l,-0.30701754385964913,-0.49435028248587576,1.4124293785310735,0.8139410978778514,5,50,2,0,1,0.01606178306955137
2021/08/10,8750,l,-0.46551724137931033,-1.1679884643114637,2.1773612112472964,1.286969488116447,1,23,0,0,0,0.0024079764083731713
2021/01/07,8591,l,0.43820224719101125,1.835294117647059,2.0549019607843135,4.514631211970957,1,0,0,0,0,0.010515990203999582
2021/01/28,8591,s,-0.5135135135135135,-0.9405940594059405,1.2252475247524752,1.0718570286337497,1,46,0,0,0,-0.016271576146988227
2021/02/25,8591,l,-0.08547008547008547,-0.10626992561105207,1.0414452709883104,1.5132353277047346,6,4,1,0,1,0.013668579825220654
2021/04/21,8591,s,-0.07017543859649122,-0.11004126547455295,1.1004126547455295,1.125439996875473,1,10,0,0,0,-0.015120764746027386
2021/05/06,8591,l,-0.6068376068376068,-1.1813643926788684,1.8801996672212977,1.3062364591337232,5,44,1,0,1,0.007336366031146666
2021/05/14,8591,l,0.4506172839506173,1.175523349436393,1.8196457326892108,2.454896190045288,7,41,0,0,0,0.010044079698309727
2021/06/18,8591,s,0.0891089108910891,0.1458670988654781,1.2965964343598055,1.1780884199021489,7,41,4,0,1,0.004080524275518262
2021/06/21,8591,s,-0.07352941176470588,-0.16038492381716118,1.3953488372093024,0.8806574239961531,6,31,0,0,0,-0.01578644997527978
2021/06/22,8591,l,0.26119402985074625,0.5640612409347301,1.7727639000805802,0.8283510768341742,3,23,0,0,0,0.0179265736624953
2021/06/29,8591,s,0.3888888888888889,0.7272727272727273,1.3852813852813852,2.3810478875898116,7,36,4,0,0,-0.004151057455895505
2021/07/07,8591,s,-0.29411764705882354,-0.5865102639296188,1.5640273704789833,1.1442172173135376,7,28,4,0,1,-0.013294948436295992
2021/07/12,8591,l,-0.10555555555555556,-0.35647279549718575,1.4821763602251408,1.1012026635437233,9,28,2,0,0,0.01690311026104842
2021/07/26,8591,l,-0.24444444444444444,-0.4259438528557599,1.5488867376573088,0.8112732815230459,10,24,0,0,1,0.01606178306955137
