date,code,position,pl_lc,pl_atr,x1,x2,x3,x4,x5,x6,x7,x8
2021/07/12,8750,l,-0.9999999999999989,-0.9999999999999989,2.166553825321598,0.6904020978372544,3,50,2,0,0,0.01690311026104842
2021/08/10,8750,l,-1.0000000000000053,-1.0000000000000053,2.1773612112472964,1.286969488116447,1,23,0,0,0,0.0024079764083731713
2021/06/23,9843,l,0.9286239882266373,0.9286239882266373,2.35467255334805,2.4272623824639155,9,33,0,0,0,9.659283488882078e-05
2020/01/28,6594,s,-0.5619469026548672,-0.5619469026548672,2.101769911504425,1.7108579493900595,0,0,0,0,0,-0.009277953486857723
2020/02/25,6594,s,-0.16806722689075632,-0.16806722689075632,2.773109243697479,2.1142717110595863,6,0,1,0,1,-0.018701623227521346
2020/11/04,6594,l,-1.0,-1.0,2.0719738276990185,1.8709470818989673,6,1,2,0,1,0.013912570163825867
2021/05/06,8630,l,-1.0000000000000029,-1.0000000000000029,2.138953942232631,1.807242544647276,11,35,4,0,1,0.007336366031146666
2021/07/20,8802,s,-0.28396322778345434,-0.28396322778345434,2.0429009193054135,1.2493167324627998,2,0,0,0,0,-0.010882827524505792
2019/12/13,8035,l,1.3597078514911747,1.3597078514911747,2.09373097991479,2.4231445373501934,1,0,0,0,0,0.016467582874738363
2020/02/25,8035,s,-1.0,-1.0,2.095959595959596,1.1172501351891473,14,21,0,0,0,-0.018701623227521346
2020/03/13,8035,s,-1.0,-1.0,2.0621637776449493,2.2523104887227667,1,0,0,0,0,-0.020267645421810664
2021/06/22,9101,l,0.774869109947644,0.774869109947644,2.513089005235602,2.0437693890714748,5,2,1,0,0,0.0179265736624953
2020/02/25,7267,s,0.08940231039678188,0.08940231039678188,2.75238573581115,1.190006160794838,8,11,7,0,0,-0.018701623227521346
2020/03/13,7267,s,-1.000000000000001,-1.000000000000001,2.734107997265892,2.098451661353379,2,0,0,0,0,-0.020267645421810664
2020/08/06,7267,s,0.8199052132701437,0.8199052132701437,2.3696682464454977,1.9996980684187375,14,16,0,1,1,-0.0019160687279728456
2020/02/25,2914,s,0.17484008528784262,0.17484008528784262,2.9211087420042645,1.7443304088727032,5,0,4,0,1,-0.018701623227521346
2021/05/06,2914,l,-0.11965811965812743,-0.11965811965812743,2.64957264957265,2.844710122631972,18,17,7,0,1,0.007336366031146666
2021/04/26,6586,l,-1.0,-1.0,2.0809248554913293,0.9837734216620155,2,0,1,0,0,0.002579544275916842
2021/08/02,6586,l,-1.0,-1.0,2.396694214876033,1.4572179412943744,6,0,5,0,1,0.007687038252663948
2020/02/25,4568,s,0.37438697140741295,0.37438697140741295,2.0042565004163913,1.7385630756104293,8,41,0,0,0,-0.018701623227521346
2020/03/13,4568,s,-0.9999999999999994,-0.9999999999999994,2.284440729906672,2.5019309921596427,1,0,0,0,0,-0.020267645421810664
2020/03/02,8031,s,-0.9999999999999967,-0.9999999999999967,2.520107238605898,2.2023386225350388,1,0,0,0,0,-0.013866081192037362
2020/03/13,8031,s,-1.000000000000001,-1.000000000000001,2.5510204081632653,2.254327447673842,1,0,0,0,0,-0.020267645421810664
2020/11/10,8031,l,0.3140495867768595,0.3140495867768595,2.5454545454545454,1.9130090625189584,8,38,0,0,0,0.009962221978885497
2021/02/25,8031,l,-0.37072018890200276,-0.37072018890200276,2.243211334120425,1.7418698158098365,1,0,0,0,0,0.013668579825220654
2021/06/18,8031,s,0.8118240807498225,0.8118240807498225,2.4513338139870227,2.024324177318466,6,53,0,0,0,0.004080524275518262
2021/08/04,4151,s,-1.0,-1.0,2.0172910662824206,1.6454492989781715,1,12,0,0,0,-0.001046602196743135
2021/01/28,6752,s,0.16624685138539197,0.16624685138539197,2.082283795130143,2.930235345122325,4,56,3,0,1,-0.016271576146988227
2020/02/25,9983,s,0.20316027088036118,0.20316027088036118,2.708803611738149,1.4633182041022883,16,0,0,0,1,-0.018701623227521346
2020/03/13,9983,s,-1.0,-1.0,2.9428848015488867,3.6725684856244687,1,0,0,0,0,-0.020267645421810664
2020/01/31,4519,l,3.6378818306732845,3.6378818306732845,2.7121868724236284,2.3574475755572912,14,0,13,0,1,0.007449380378844676
2020/03/13,4519,s,-1.0,-1.0,3.0082098414829357,1.9855767677746552,1,2,0,0,0,-0.020267645421810664
2020/11/05,4519,l,1.4833430742255949,1.4833430742255949,2.162478082992402,2.4824061216651403,6,46,0,0,0,0.0034171434503906975
2021/06/30,4519,l,-1.0,-1.0,3.53125,4.196003737339043,13,1,5,0,1,0.002904978063424338
2020/03/13,4901,s,-0.9999999999999976,-0.9999999999999976,2.3232658479920345,1.3608665109212397,1,0,0,0,0,-0.020267645421810664
2020/03/30,4901,l,-0.9999999999999983,-0.9999999999999983,2.3463436518618215,1.6781930275120718,11,20,0,0,0,-0.02606368521405738
2020/05/20,4901,s,-0.9999999999999983,-0.9999999999999983,2.115469369766417,1.9909213277200217,5,10,3,0,1,0.0010296841698294156
2021/01/28,4901,s,-1.0000000000000036,-1.0000000000000036,2.0319303338171264,2.1963889044332148,10,48,1,0,0,-0.016271576146988227
2021/05/13,4901,s,-1.0,-1.0,2.7598253275109172,1.3941884545689878,14,41,0,0,0,-0.007762675988035887
2021/04/30,6723,l,-0.7635239567233398,-0.7635239567233398,2.009273570324575,2.4931410303216937,17,6,5,0,0,-0.0019725359391505296
2021/05/31,6723,s,0.009273570324573556,0.009273570324573556,2.0401854714064913,4.710957917898892,13,2,13,0,0,-0.004458409278266666
