date,code,position,pl_lc,pl_atr,x1,x2,x3,x4,x5,x6,x7,x8
2018/02/06,5218_5year,s,-0.14648729446935724,-0.14648729446935724,2.0029895366218238,1.438157082980875,1,31,0,0,1,-0.01829990900305447
2018/09/18,5218_5year,l,-0.4745762711864391,-0.4745762711864391,2.417484388938448,4.468977919872115,1,7,0,0,0,-0.002272385792912372
2020/02/25,5218_5year,s,-0.6019971469329504,-0.6019971469329504,2.253922967189729,0.7826201912484025,11,1,3,0,0,-0.018701623227521346
2020/06/12,5218_5year,s,-1.0000000000000022,-1.0000000000000022,2.577565632458234,2.3440634253510364,3,52,0,0,0,-0.017389381259480897
2018/02/06,4523_5year,s,2.075096631695192,2.075096631695192,2.2087244616234125,2.305143709102957,10,2,5,0,1,-0.01829990900305447
2018/02/15,4523_5year,s,-0.02782324058919506,-0.02782324058919506,2.34860883797054,2.66580294599651,1,0,0,0,0,0.01086925178345453
2019/09/17,4523_5year,s,-0.47398843930635837,-0.47398843930635837,2.1965317919075145,2.8008991127835556,10,13,3,0,1,-0.001850985228955991
2020/02/25,4523_5year,s,-1.0000000000000042,-1.0000000000000042,2.518186905428092,1.6533024984870752,8,47,5,0,1,-0.018701623227521346
2020/03/13,4523_5year,s,-1.0000000000000007,-1.0000000000000007,2.6178010471204187,2.160244552709967,1,0,0,0,0,-0.020267645421810664
2020/04/23,4523_5year,s,0.6892391515859131,0.6892391515859131,2.918855808523059,2.887736823459556,15,7,1,0,1,0.009148837780431036
2020/11/06,4523_5year,l,0.23995090518564202,0.23995090518564202,4.081006443694385,7.2860115313140295,0,0,0,0,0,-0.0012055450092260979
2021/06/11,4523_5year,l,-1.0,-1.0,2.6954177897574123,10.070423355623383,0,2,0,1,1,0.0024683547800719223
2017/05/16,2150_5year,l,-0.4143222506393815,-0.4143222506393815,9.718670076726342,84.51400329489292,0,0,0,0,0,0.004187751794804831
2018/02/06,2150_5year,s,0.43416370106761565,0.43416370106761565,2.5622775800711746,2.5109568320210993,8,25,0,0,1,-0.01829990900305447
2018/11/05,2150_5year,l,-0.24773413897281102,-0.24773413897281102,7.2507552870090635,29.592458303118203,0,0,0,0,0,-0.010843089671393948
2019/01/21,2150_5year,l,-0.47102342786683166,-0.47102342786683166,2.0715166461159065,7.038400841662283,4,20,1,0,0,0.008821706304101423
2019/02/14,2150_5year,l,-1.0000000000000007,-1.0000000000000007,3.929098966026588,3.073071324599709,7,31,0,0,0,0.00016127140511376276
2019/08/06,2150_5year,s,-0.9999999999999962,-0.9999999999999962,2.113821138211382,1.0342735820442828,1,0,0,0,0,-0.019052339518414098
2020/08/13,2150_5year,l,2.1977906365071025,2.1977906365071025,2.2304050499736983,7.279620853080568,7,2,1,0,1,0.012230804116274125
2021/05/14,2150_5year,l,-1.0,-1.0,2.6291079812206575,5.457201842147054,13,7,7,0,0,0.010044079698309727
2021/08/16,2150_5year,s,-1.0,-1.0,2.2249093107617894,5.353435778486518,0,0,0,0,0,-0.0061135605306473625
2017/01/13,3697_5year,s,-1.0000000000000024,-1.0000000000000024,2.3285899094437257,2.2583222370173104,12,31,9,0,1,0.0021045535075021
