,date,code,position_x,pl_lc_1day,pl_atr_1day,x1_x,x2_x,x3_x,x4_x,x5_x,x6_x,x7_x,x8_x,position_y,pl_lc_3day,pl_atr_3day,x1_y,x2_y,x3_y,x4_y,x5_y,x6_y,x7_y,x8_y,diff
0,2015/04/15,8194,l,-0.3235294117647059,-0.2795425667090216,0.8640406607369758,0.7750377453447408,7,2,1,0,0,-0.0035235887060318,l,-1.0,-0.8640406607369758,0.8640406607369758,0.7750377453447408,7.0,2.0,1.0,0.0,0.0,-0.0035235887060318,-0.5844980940279543
1,2015/06/03,8194,l,1.18,1.1121583411875589,0.942507068803016,1.5753086419753086,3,0,0,0,0,-0.0048697402886307,l,2.36,2.2243166823751177,0.942507068803016,1.5753086419753086,3.0,0.0,0.0,0.0,0.0,-0.0048697402886307,1.1121583411875589
2,2015/06/04,8194,l,0.0298507462686567,0.0340425531914893,1.1404255319148937,1.59372026641294,1,0,0,0,0,0.0032446805652768,l,0.7313432835820896,0.8340425531914895,1.1404255319148937,1.59372026641294,1.0,0.0,0.0,0.0,0.0,0.0032446805652768,0.8000000000000002
3,2015/06/17,8194,l,0.3684210526315789,0.3169811320754717,0.8603773584905661,1.1501364877161055,1,4,0,0,0,0.0023773394530737,l,2.333333333333333,2.0075471698113208,0.8603773584905661,1.1501364877161055,1.0,4.0,0.0,0.0,0.0,0.0023773394530737,1.6905660377358491
4,2015/06/23,8194,l,0.5087719298245614,0.3793328973185088,0.7455853499018966,1.3375295043273014,2,2,0,0,1,0.0058522071705815,l,0.631578947368421,0.4708960104643557,0.7455853499018966,1.3375295043273014,2.0,2.0,0.0,0.0,1.0,0.0058522071705815,0.09156311314584692
5,2015/07/14,8194,l,0.4230769230769231,0.4303599374021909,1.0172143974960877,2.2245762711864407,0,0,0,0,0,0.0132186680086432,l,-0.3461538461538461,-0.352112676056338,1.0172143974960877,2.2245762711864407,0.0,0.0,0.0,0.0,0.0,0.0132186680086432,-0.7824726134585289
6,2015/07/15,8194,l,-1.0,-0.5664652567975831,0.5664652567975831,1.8340041335798976,0,0,0,0,0,0.0045876127587827,l,-1.0,-0.5664652567975831,0.5664652567975831,1.8340041335798976,0.0,0.0,0.0,0.0,0.0,0.0045876127587827,0.0
7,2015/07/22,8194,s,-0.2352941176470588,-0.1373626373626373,0.5837912087912088,0.5523884411244349,1,59,0,1,1,-0.0088364967419107,s,-1.0,-0.5837912087912088,0.5837912087912088,0.5523884411244349,1.0,59.0,0.0,1.0,1.0,-0.0088364967419107,-0.4464285714285715
8,2015/07/28,8194,s,-1.0,-1.0529674537332483,1.0529674537332483,1.206436963175042,1,58,0,0,0,-0.0079375531324169,s,-1.0,-1.0529674537332483,1.0529674537332483,1.206436963175042,1.0,58.0,0.0,0.0,0.0,-0.0079375531324169,0.0
9,2015/07/29,8194,l,-1.0,-0.5411906193625977,0.5411906193625977,0.5576997298340409,2,2,0,0,0,0.0047616962854341,l,-1.0,-0.5411906193625977,0.5411906193625977,0.5576997298340409,2.0,2.0,0.0,0.0,0.0,0.0047616962854341,0.0
10,2015/08/21,8194,s,1.4761904761904765,0.9888357256778312,0.6698564593301436,1.907596371882086,2,35,1,0,0,-0.0160820464900826,s,4.047619047619048,2.711323763955343,0.6698564593301436,1.907596371882086,2.0,35.0,1.0,0.0,0.0,-0.0160820464900826,1.722488038277512
11,2015/08/24,8194,s,-1.0,-0.440251572327044,0.440251572327044,1.4086036097163794,1,32,0,0,0,-0.0185626237726921,s,-1.0,-0.440251572327044,0.440251572327044,1.4086036097163794,1.0,32.0,0.0,0.0,0.0,-0.0185626237726921,0.0
12,2015/08/25,8194,s,-1.0,-1.1801242236024845,1.1801242236024845,2.37778958554729,0,29,0,0,0,-0.0199032613690544,s,-1.0,-1.1801242236024845,1.1801242236024845,2.37778958554729,0.0,29.0,0.0,0.0,0.0,-0.0199032613690544,0.0
13,2015/08/27,8194,l,0.4615384615384615,0.351288056206089,0.7611241217798594,1.6412776412776413,1,31,0,0,0,0.016522980296384,l,2.5,1.9028103044496487,0.7611241217798594,1.6412776412776413,1.0,31.0,0.0,0.0,0.0,0.016522980296384,1.5515222482435598
14,2015/08/28,8194,l,-0.173076923076923,-0.2607939727615184,1.506809620399884,1.7133364973896534,3,26,0,0,0,0.0179973124357989,l,-0.6730769230769231,-1.0141987829614605,1.506809620399884,1.7133364973896534,3.0,26.0,0.0,0.0,0.0,0.0179973124357989,-0.7534048101999421
