"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/11/10","1,847.0","1,893.0","1,780.0","1,802.0","-25.0","489,500","420,300","276,800","0.66","-","1,883.40","1,584.88","1,087.58","1,416,460","2,441,916","1,899,354"
"2021/11/09","1,900.0","1,932.0","1,804.0","1,827.0","-102.0","601,400","420,300","273,500","0.65","-","1,928.00","1,557.84","1,073.09","1,892,820","2,444,584","1,898,290"
"2021/11/08","1,979.0","2,077.0","1,876.0","1,929.0","-86.0","1,076,600","420,200","273,100","0.65","-","1,926.80","1,528.64","1,058.56","1,984,620","2,444,152","1,906,518"
"2021/11/05","1,900.0","2,030.0","1,871.0","2,015.0","+171.0","1,207,900","425,100","245,700","0.58","-","1,887.20","1,497.32","1,042.86","1,876,420","2,425,768","1,894,821"
"2021/11/04","2,025.0","2,098.0","1,811.0","1,844.0","-181.0","3,706,900","324,300","332,600","1.03","-","1,839.40","1,464.84","1,025.80","1,815,040","2,500,108","1,882,573"
"2021/11/02","1,790.0","2,096.0","1,785.0","2,025.0","+204.0","2,871,300","324,200","254,600","0.79","-","1,826.00","1,437.96","1,011.56","1,418,940","2,374,488","1,835,264"
"2021/11/01","1,760.0","1,882.0","1,741.0","1,821.0","+90.0","1,060,400","322,600","277,800","0.86","-","1,794.60","1,403.40","994.78","1,676,120","2,292,964","1,801,093"
"2021/10/29","1,736.0","1,820.0","1,725.0","1,731.0","-45.0","535,600","321,100","393,600","1.23","-","1,782.40","1,380.00","981.02","2,781,020","2,309,712","1,789,705"
"2021/10/28","1,772.0","1,832.0","1,701.0","1,776.0","-1.0","901,000","321,100","398,500","1.24","-","1,777.60","1,364.44","968.46","4,986,780","2,347,064","1,785,572"
"2021/10/27","1,895.0","1,907.0","1,750.0","1,777.0","-91.0","1,726,400","321,100","413,000","1.29","-","1,756.00","1,348.76","955.26","5,007,440","2,485,796","1,777,981"
"2021/10/26","1,872.0","1,960.0","1,787.0","1,868.0","+108.0","4,157,200","321,100","458,000","1.43","-","1,674.20","1,332.88","942.62","4,871,540","2,717,508","1,756,981"
"2021/10/25","1,642.0","1,920.0","1,606.0","1,760.0","+53.0","6,584,900","321,100","387,300","1.21","-","1,567.40","1,312.24","929.16","4,339,800","2,808,784","1,711,177"
"2021/10/22","1,655.0","1,984.0","1,614.0","1,707.0","+39.0","11,564,400","321,100","423,500","1.32","-","1,502.20","1,300.08","917.04","3,406,860","3,350,164","1,625,321"
"2021/10/21","1,660.0","1,668.0","1,592.0","1,668.0","+300.0","1,004,300","320,700","358,200","1.12","-","1,443.00","1,294.60","905.90","1,908,400","4,058,424","1,473,437"
"2021/10/20","1,340.0","1,416.0","1,340.0","1,368.0","+34.0","1,046,900","321,100","400,200","1.25","-","1,414.00","1,268.24","895.14","3,000,080","4,020,664","1,463,488"
"2021/10/19","1,445.0","1,478.0","1,332.0","1,334.0","-100.0","1,498,500","321,100","424,400","1.32","-","1,398.40","1,247.88","888.70","3,945,680","3,980,736","1,460,322"
"2021/10/18","1,382.0","1,534.0","1,376.0","1,434.0","+23.0","1,920,200","321,100","372,200","1.16","-","1,357.00","1,222.88","883.08","3,706,640","3,923,896","1,441,958"
"2021/10/15","1,540.0","1,616.0","1,410.0","1,411.0","-112.0","4,072,100","321,100","387,200","1.21","-","1,304.00","1,193.24","876.46","3,472,140","3,850,420","1,418,428"
"2021/10/14","1,230.0","1,544.0","1,213.0","1,523.0","+233.0","6,462,700","321,100","325,800","1.01","-","1,260.20","1,165.12","870.26","2,766,280","3,690,312","1,366,996"
"2021/10/13","1,034.0","1,350.0","1,030.0","1,290.0","+163.0","5,774,900","321,100","379,700","1.18","-","1,184.80","1,132.20","863.01","1,632,460","3,435,328","1,288,316"
"2021/10/12","1,170.0","1,194.0","1,127.0","1,127.0","-42.0","303,300","321,100","349,200","1.09","-","1,142.40","1,108.72","859.02","556,960","3,209,024","1,217,854"
"2021/10/11","1,132.0","1,225.0","1,125.0","1,169.0","-23.0","747,700","321,100","343,300","1.07","-","1,142.20","1,091.44","856.38","607,540","3,201,528","1,218,352"
"2021/10/08","1,153.0","1,213.0","1,151.0","1,192.0","+46.0","542,800","321,100","353,200","1.10","-","1,127.80","1,072.36","852.90","576,120","3,178,828","1,213,218"
"2021/10/07","1,098.0","1,205.0","1,080.0","1,146.0","+68.0","793,600","321,100","356,000","1.11","-","1,118.60","1,053.96","849.92","590,960","3,168,800","1,211,750"
"2021/10/06","1,127.0","1,148.0","1,061.0","1,078.0","-48.0","397,400","321,100","344,300","1.07","-","1,130.00","1,035.84","846.82","1,045,520","3,141,332","1,204,201"
"2021/10/05","1,103.0","1,157.0","1,076.0","1,126.0","+29.0","556,200","321,100","347,500","1.08","-","1,148.80","1,020.08","844.97","1,079,320","3,127,604","1,212,001"
"2021/10/04","1,123.0","1,150.0","1,077.0","1,097.0","-49.0","590,600","321,100","359,300","1.12","-","1,155.80","1,002.08","842.28","1,134,720","3,108,112","1,217,178"
"2021/10/01","1,161.0","1,178.0","1,120.0","1,146.0","-57.0","617,000","492,900","389,300","0.79","-","1,183.60","984.64","839.49","1,312,420","3,086,928","1,210,694"
"2021/09/30","1,142.0","1,403.0","1,103.0","1,203.0","+31.0","3,066,400","490,600","414,100","0.84","-","1,222.80","965.08","836.05","1,482,900","3,064,468","1,204,710"
"2021/09/29","1,158.0","1,235.0","1,146.0","1,172.0","+11.0","566,400","493,200","441,900","0.90","-","1,259.00","943.00","831.70","1,743,480","2,945,388","1,166,700"
"2021/09/28","1,240.0","1,283.0","1,150.0","1,161.0","-75.0","833,200","491,800","466,500","0.95","-","1,300.60","921.20","827.38","3,134,040","2,926,840","1,161,465"
"2021/09/27","1,312.0","1,321.0","1,201.0","1,236.0","-106.0","1,479,100","510,900","494,400","0.97","-","1,338.80","898.68","823.41","4,255,220","2,900,192","1,160,896"
"2021/09/24","1,444.0","1,446.0","1,315.0","1,342.0","-42.0","1,469,400","523,300","393,300","0.75","-","1,382.80","873.80","818.44","7,983,280","2,845,500","1,144,034"
"2021/09/22","1,470.0","1,530.0","1,360.0","1,384.0","+4.0","4,369,300","552,800","363,200","0.66","-","1,428.40","844.96","812.38","13,543,580","2,792,188","1,128,185"
