"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/11/10","242.0","248.0","241.0","247.0","+10.0","637,900","4,200","24,000","5.71","-","237.40","237.64","233.93","1,026,460","590,860","534,881"
"2021/11/09","231.0","249.0","231.0","237.0","+12.0","2,353,500","45,200","46,800","1.04","-","235.00","237.36","233.86","930,760","590,616","528,916"
"2021/11/08","229.0","235.0","224.0","225.0","-17.0","1,245,600","48,200","42,900","0.89","-","234.60","237.60","233.94","492,020","517,468","499,202"
"2021/11/05","236.0","245.0","235.0","242.0","+6.0","546,600","57,000","227,600","3.99","-","237.20","238.24","234.22","310,240","497,536","484,265"
"2021/11/04","235.0","239.0","235.0","236.0","+1.0","348,700","41,000","134,800","3.29","-","235.00","238.44","234.26","286,660","527,324","480,486"
"2021/11/02","236.0","238.0","234.0","235.0","0.0","159,400","41,000","54,000","1.32","-","234.60","238.52","234.46","274,820","626,812","477,954"
"2021/11/01","238.0","239.0","235.0","235.0","-3.0","159,800","41,000","26,900","0.66","-","234.20","238.04","234.65","299,760","642,544","478,642"
"2021/10/29","232.0","238.0","231.0","238.0","+7.0","336,700","41,000","34,900","0.85","-","233.20","237.56","234.89","367,120","669,040","481,232"
"2021/10/28","232.0","236.0","230.0","231.0","-3.0","428,700","41,000","88,500","2.16","-","233.40","237.24","234.98","447,100","673,424","486,617"
"2021/10/27","234.0","239.0","233.0","234.0","+1.0","289,500","41,000","23,800","0.58","-","234.20","237.24","235.16","414,500","670,252","484,138"
"2021/10/26","231.0","234.0","231.0","233.0","+3.0","284,100","41,000","204,000","4.98","-","234.80","237.28","235.33","421,380","684,096","482,808"
"2021/10/25","237.0","237.0","230.0","230.0","-9.0","496,600","41,000","3,307,800","80.68","-","234.40","237.32","235.58","432,860","689,376","480,860"
"2021/10/22","235.0","246.0","234.0","239.0","+4.0","736,600","41,000","3,211,500","78.33","-","235.40","237.48","235.82","409,240","680,368","477,864"
"2021/10/21","237.0","239.0","235.0","235.0","-2.0","265,700","40,900","3,082,900","75.38","-","234.00","237.40","235.98","337,140","686,496","469,629"
"2021/10/20","234.0","237.0","233.0","237.0","+6.0","323,900","41,000","82,900","2.02","-","233.20","237.68","236.21","470,220","711,272","468,765"
"2021/10/19","233.0","238.0","231.0","231.0","-4.0","341,500","41,000","34,300","0.84","-","233.00","237.56","236.40","503,380","719,452","466,302"
"2021/10/18","232.0","236.0","229.0","235.0","+3.0","378,500","41,000","443,200","10.81","-","235.40","237.44","236.69","528,640","720,096","463,373"
"2021/10/15","233.0","237.0","230.0","232.0","+1.0","376,100","41,000","737,300","17.98","-","238.40","237.04","236.93","541,520","716,996","462,334"
"2021/10/14","233.0","234.0","227.0","231.0","-5.0","931,100","45,000","774,700","17.22","-","241.60","236.76","237.18","618,760","716,300","460,076"
"2021/10/13","241.0","242.0","236.0","236.0","-7.0","489,700","45,000","1,001,600","22.26","-","246.60","236.64","237.45","737,000","692,504","452,584"
"2021/10/12","249.0","250.0","241.0","243.0","-7.0","467,800","45,000","919,400","20.43","-","248.40","236.12","237.64","728,260","686,584","448,677"
"2021/10/11","249.0","254.0","247.0","250.0","+2.0","442,900","45,000","1,831,200","40.69","-","247.80","235.52","237.76","761,060","683,848","445,242"
"2021/10/08","256.0","256.0","248.0","248.0","-8.0","762,300","45,000","2,643,500","58.74","-","246.40","234.88","237.69","777,440","685,608","447,994"
"2021/10/07","247.0","260.0","246.0","256.0","+11.0","1,522,300","45,000","2,551,400","56.70","-","245.00","233.92","237.73","774,440","665,920","443,589"
"2021/10/06","243.0","248.0","239.0","245.0","+5.0","446,000","63,600","2,236,000","35.16","-","243.20","232.68","237.73","728,240","611,084","426,642"
"2021/10/05","243.0","244.0","235.0","240.0","-3.0","631,800","44,900","2,160,700","48.12","-","241.80","231.92","237.90","1,206,220","596,204","423,045"
"2021/10/04","242.0","250.0","240.0","243.0","+2.0","524,800","44,900","2,045,600","45.56","-","238.40","231.32","238.12","1,190,400","577,724","421,498"
"2021/10/01","247.0","247.0","239.0","241.0","-6.0","747,300","45,000","1,957,700","43.50","-","234.40","230.68","238.34","1,249,880","567,396","417,260"
"2021/09/30","232.0","249.0","232.0","247.0","+9.0","1,291,300","45,000","1,815,200","40.34","-","232.20","229.88","238.61","1,189,680","572,496","412,470"
"2021/09/29","222.0","244.0","220.0","238.0","+15.0","2,835,900","44,800","1,585,200","35.38","-","229.00","228.80","238.78","1,001,300","533,392","398,933"
