"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/11/10","207.0","208.0","203.0","205.0","-2.0","216,200","0","32,100","0.00","-","209.20","214.16","206.30","224,540","333,940","324,885"
"2021/11/09","211.0","213.0","206.0","207.0","-4.0","290,100","0","12,600","0.00","-","211.20","214.76","206.05","212,060","345,464","333,941"
"2021/11/08","210.0","215.0","210.0","211.0","+1.0","183,700","0","12,600","0.00","-","212.20","215.48","205.78","184,420","354,244","350,261"
"2021/11/05","213.0","213.0","207.0","210.0","-3.0","240,200","0","12,600","0.00","-","212.40","216.04","205.65","180,760","368,676","353,978"
"2021/11/04","215.0","218.0","211.0","213.0","-2.0","192,500","0","14,600","0.00","-","212.80","217.00","205.45","236,200","377,864","359,989"
"2021/11/02","211.0","217.0","211.0","215.0","+3.0","153,800","0","13,600","0.00","-","212.00","217.92","205.30","255,660","397,816","361,682"
"2021/11/01","215.0","215.0","211.0","212.0","0.0","151,900","0","13,600","0.00","-","211.40","218.32","205.22","261,180","405,948","363,388"
"2021/10/29","213.0","215.0","210.0","212.0","0.0","165,400","0","33,100","0.00","-","211.40","218.96","205.20","284,960","422,676","366,988"
"2021/10/28","208.0","214.0","208.0","212.0","+3.0","517,400","0","13,600","0.00","-","212.60","219.28","205.17","291,800","433,252","371,672"
"2021/10/27","212.0","213.0","208.0","209.0","-3.0","289,800","0","13,600","0.00","-","213.80","219.16","205.12","229,340","423,976","371,404"
"2021/10/26","213.0","216.0","211.0","212.0","0.0","181,400","0","13,600","0.00","-","215.60","219.32","205.13","219,860","428,136","374,302"
"2021/10/25","217.0","218.0","211.0","212.0","-6.0","270,800","0","13,600","0.00","-","216.80","219.36","205.20","220,720","435,868","379,426"
"2021/10/22","217.0","218.0","214.0","218.0","0.0","199,600","0","12,600","0.00","-","218.60","219.48","205.36","237,600","437,640","382,254"
"2021/10/21","220.0","223.0","218.0","218.0","0.0","205,100","0","12,600","0.00","-","218.20","219.56","205.40","247,700","439,816","385,568"
"2021/10/20","219.0","222.0","216.0","218.0","0.0","242,400","0","13,600","0.00","-","217.80","219.76","205.37","260,980","442,244","387,646"
"2021/10/19","218.0","220.0","216.0","218.0","-3.0","185,700","0","13,600","0.00","-","216.60","219.80","205.28","287,240","446,388","392,522"
"2021/10/18","218.0","223.0","214.0","221.0","+5.0","355,200","0","11,600","0.00","-","216.20","219.84","205.28","465,800","453,848","393,726"
