"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/11/10","1,520.0","1,555.0","1,515.0","1,536.0","+16.0","349,800","0","49,800","0.00","-","1,569.00","1,628.12","1,635.16","395,880","460,784","677,852"
"2021/11/09","1,566.0","1,574.0","1,515.0","1,520.0","-56.0","663,600","0","50,300","0.00","-","1,584.80","1,630.52","1,640.32","378,100","479,132","681,076"
"2021/11/08","1,593.0","1,601.0","1,576.0","1,576.0","-26.0","249,100","0","52,000","0.00","-","1,605.20","1,635.36","1,645.89","314,720","505,288","679,349"
"2021/11/05","1,618.0","1,618.0","1,577.0","1,602.0","-9.0","345,000","0","51,800","0.00","-","1,609.20","1,642.32","1,651.42","327,500","562,608","680,845"
"2021/11/04","1,640.0","1,647.0","1,603.0","1,611.0","-4.0","371,900","0","52,200","0.00","-","1,609.00","1,644.00","1,656.46","328,560","603,652","682,662"
"2021/11/02","1,622.0","1,637.0","1,612.0","1,615.0","-7.0","260,900","0","51,900","0.00","-","1,612.20","1,641.88","1,661.84","322,980","603,820","681,841"
"2021/11/01","1,616.0","1,637.0","1,608.0","1,622.0","+26.0","346,700","0","53,200","0.00","-","1,616.60","1,639.40","1,667.02","338,500","608,040","684,014"
"2021/10/29","1,606.0","1,609.0","1,575.0","1,596.0","-5.0","313,000","0","53,500","0.00","-","1,610.20","1,636.32","1,672.72","371,640","606,468","683,101"
"2021/10/28","1,607.0","1,626.0","1,593.0","1,601.0","-26.0","350,300","0","53,200","0.00","-","1,616.00","1,634.56","1,678.50","394,060","615,000","687,956"
"2021/10/27","1,641.0","1,651.0","1,623.0","1,627.0","-10.0","344,000","0","53,000","0.00","-","1,619.20","1,629.92","1,683.76","447,440","625,392","693,416"
"2021/10/26","1,612.0","1,640.0","1,595.0","1,637.0","+47.0","338,500","0","53,500","0.00","-","1,636.60","1,624.84","1,688.85","539,900","640,488","696,770"
"2021/10/25","1,601.0","1,619.0","1,570.0","1,590.0","-35.0","512,400","0","53,200","0.00","-","1,647.20","1,621.88","1,693.96","573,100","651,628","697,693"
"2021/10/22","1,617.0","1,660.0","1,602.0","1,625.0","+8.0","425,100","0","54,600","0.00","-","1,673.20","1,619.84","1,699.52","558,360","670,524","698,193"
"2021/10/21","1,682.0","1,689.0","1,617.0","1,617.0","-97.0","617,200","0","54,300","0.00","-","1,701.00","1,620.28","1,705.46","607,940","671,488","697,266"
"2021/10/20","1,682.0","1,759.0","1,652.0","1,714.0","+24.0","806,300","0","77,100","0.00","-","1,717.20","1,622.80","1,711.49","560,760","663,864","694,934"
"2021/10/19","1,715.0","1,738.0","1,674.0","1,690.0","-30.0","504,500","0","76,300","0.00","-","1,704.40","1,620.56","1,716.61","489,780","644,412","687,672"
"2021/10/18","1,753.0","1,753.0","1,709.0","1,720.0","-44.0","438,700","0","75,100","0.00","-","1,706.20","1,619.72","1,722.16","494,420","645,820","688,502"
"2021/10/15","1,718.0","1,764.0","1,700.0","1,764.0","+66.0","673,000","0","75,200","0.00","-","1,695.80","1,616.32","1,727.40","486,660","663,956","687,244"
"2021/10/14","1,669.0","1,710.0","1,660.0","1,698.0","+48.0","381,300","0","75,600","0.00","-","1,665.60","1,610.20","1,731.66","442,940","652,052","682,805"
"2021/10/13","1,695.0","1,702.0","1,640.0","1,650.0","-49.0","451,400","0","73,000","0.00","-","1,637.80","1,606.04","1,736.57","467,340","654,780","682,844"
"2021/10/12","1,664.0","1,714.0","1,645.0","1,699.0","+31.0","527,700","0","71,300","0.00","-","1,618.40","1,603.12","1,742.57","555,380","655,976","680,885"
