"日付","始値","高値","安値","終値","前日比","5DMA","25DMA","75DMA"
"2017/11/09","22,989.44","23,382.15","22,522.83","22,868.71","-45.11","22,761.52","21,673.20","20,453.63"
"2017/11/08","22,849.91","22,922.80","22,759.07","22,913.82","-23.78","22,671.79","21,583.01","20,416.71"
"2017/11/07","22,518.75","22,953.18","22,512.91","22,937.60","+389.25","22,491.35","21,482.49","20,379.78"
"2017/11/06","22,612.96","22,644.68","22,435.34","22,548.35","+9.23","22,306.16","21,379.24","20,340.89"
"2017/11/02","22,512.18","22,540.25","22,400.01","22,539.12","+119.04","22,198.18","21,291.83","20,306.91"
"2017/11/01","22,144.92","22,455.92","22,130.03","22,420.08","+408.47","22,038.31","21,200.95","20,274.64"
"2017/10/31","21,897.29","22,020.38","21,840.07","22,011.61","-0.06","21,895.82","21,117.35","20,243.71"
"2017/10/30","22,047.95","22,086.88","21,921.24","22,011.67","+3.22","21,854.53","21,052.79","20,218.20"
"2017/10/27","21,903.27","22,016.50","21,815.72","22,008.45","+268.67","21,791.53","20,984.18","20,193.98"
"2017/10/26","21,698.95","21,793.62","21,688.56","21,739.78","+32.16","21,681.37","20,917.74","20,168.28"
"2017/10/25","21,900.13","21,921.36","21,648.35","21,707.62","-97.55","21,623.12","20,860.57","20,144.14"
"2017/10/24","21,670.00","21,805.17","21,646.52","21,805.17","+108.52","21,554.20","20,804.24","20,121.29"
"2017/10/23","21,709.30","21,723.60","21,614.51","21,696.65","+239.01","21,460.39","20,728.41","20,098.31"
"2017/10/20","21,390.95","21,489.26","21,363.10","21,457.64","+9.12","21,372.17","20,652.85","20,076.12"
"2017/10/19","21,450.04","21,503.85","21,381.52","21,448.52","+85.47","21,311.68","20,589.17","20,057.43"
"2017/10/18","21,374.66","21,402.76","21,317.67","21,363.05","+26.93","21,212.92","20,522.30","20,038.56"
"2017/10/17","21,352.17","21,393.96","21,230.67","21,336.12","+80.56","21,116.57","20,449.61","20,023.33"
"2017/10/16","21,221.27","21,347.07","21,187.93","21,255.56","+100.38","21,014.04","20,367.15","20,007.25"
"2017/10/13","20,959.66","21,211.29","20,933.00","21,155.18","+200.46","20,901.07","20,292.79","19,993.51"
"2017/10/12","20,958.18","20,994.40","20,917.04","20,954.72","+73.45","20,795.75","20,220.90","19,980.15"
"2017/10/11","20,803.71","20,898.41","20,788.12","20,881.27","+57.76","20,730.14","20,158.15","19,969.19"
"2017/10/10","20,680.54","20,823.66","20,663.08","20,823.51","+132.80","20,676.70","20,103.23","19,958.91"
"2017/10/06","20,716.85","20,721.15","20,659.15","20,690.71","+62.15","20,592.15","20,057.95","19,949.79"
"2017/10/05","20,650.71","20,667.47","20,602.26","20,628.56","+1.90","20,525.27","20,016.17","19,943.65"
"2017/10/04","20,660.81","20,689.08","20,592.18","20,626.66","+12.59","20,472.18","19,971.29","19,936.17"
"2017/10/03","20,475.25","20,628.38","20,438.17","20,614.07","+213.29","20,400.25","19,920.72","19,927.06"
"2017/10/02","20,400.51","20,411.33","20,363.28","20,400.78","+44.50","20,343.48","19,874.15","19,916.63"
"2017/09/29","20,315.34","20,370.33","20,285.06","20,356.28","-6.83","20,342.84","19,836.23","19,909.73"
"2017/09/28","20,398.63","20,399.87","20,299.68","20,363.11","+96.06","20,330.87","19,796.13","19,903.63"
"2017/09/27","20,269.82","20,278.09","20,213.66","20,267.05","-63.14","20,327.75","19,758.99","19,897.57"
"2017/09/26","20,349.26","20,385.50","20,303.98","20,330.19","-67.39","20,336.43","19,723.66","19,894.19"
"2017/09/25","20,439.43","20,454.29","20,367.03","20,397.58","+101.13","20,330.27","19,686.18","19,888.57"
"2017/09/22","20,413.61","20,417.07","20,249.24","20,296.45","-51.03","20,232.65","19,649.09","19,883.07"
"2017/09/21","20,456.50","20,481.27","20,332.69","20,347.48","+37.02","20,134.85","19,625.34","19,878.85"
"2017/09/20","20,301.33","20,339.37","20,272.82","20,310.46","+11.08","20,038.52","19,600.61","19,876.49"
"2017/09/19","20,128.18","20,320.78","20,122.00","20,299.38","+389.88","19,931.75","19,578.32","19,874.72"
"2017/09/15","19,793.80","19,933.40","19,787.65","19,909.50","+102.06","19,781.03","19,547.83","19,868.86"
"2017/09/14","19,860.37","19,918.39","19,793.85","19,807.44","-58.38","19,654.09","19,540.64","19,865.41"
"2017/09/13","19,873.69","19,888.84","19,845.02","19,865.82","+89.20","19,571.91","19,537.89","19,863.68"
"2017/09/12","19,736.14","19,792.06","19,718.80","19,776.62","+230.85","19,470.34","19,543.10","19,861.23"
"2017/09/11","19,441.39","19,567.03","19,437.14","19,545.77","+270.95","19,392.17","19,554.27","19,860.04"
"2017/09/08","19,297.96","19,357.49","19,239.52","19,274.82","-121.70","19,384.67","19,570.53","19,863.60"
"2017/09/07","19,433.44","19,482.72","19,365.75","19,396.52","+38.55","19,468.00","19,600.71","19,869.84"
"2017/09/06","19,286.06","19,371.38","19,254.67","19,357.97","-27.84","19,517.94","19,628.05","19,872.73"
"2017/09/05","19,533.38","19,542.78","19,354.59","19,385.81","-122.44","19,547.66","19,653.17","19,877.01"
"2017/09/04","19,615.96","19,628.40","19,479.40","19,508.25","-183.22","19,543.01","19,674.74","19,879.74"
"2017/09/01","19,733.57","19,735.96","19,620.07","19,691.47","+45.23","19,531.34","19,692.80","19,880.35"
"2017/08/31","19,591.32","19,687.99","19,583.11","19,646.24","+139.70","19,483.56","19,708.33","19,881.99"
"2017/08/30","19,480.98","19,538.23","19,435.10","19,506.54","+143.99","19,425.07","19,724.49","19,885.64"
"2017/08/29","19,319.11","19,371.90","19,280.02","19,362.55","-87.35","19,410.69","19,742.43","19,890.48"
"2017/08/28","19,502.23","19,535.50","19,420.50","19,449.90","-2.71","19,414.95","19,766.96","19,897.44"
"2017/08/25","19,401.12","19,485.97","19,384.37","19,452.61","+98.84","19,403.59","19,792.95","19,904.26"
"2017/08/24","19,366.36","19,428.55","19,351.92","19,353.77","-80.87","19,407.15","19,820.63","19,910.22"
"2017/08/23","19,547.05","19,561.32","19,408.47","19,434.64","+50.80","19,476.93","19,847.32","19,916.75"
"2017/08/22","19,373.11","19,437.25","19,361.95","19,383.84","-9.29","19,535.85","19,869.93","19,922.89"
"2017/08/21","19,509.53","19,509.53","19,365.65","19,393.13","-77.28","19,609.75","19,899.33","19,923.72"
"2017/08/18","19,471.27","19,543.13","19,433.09","19,470.41","-232.22","19,638.54","19,927.59","19,922.62"
"2017/08/17","19,707.75","19,739.04","19,679.37","19,702.63","-26.65","19,690.41","19,952.71","19,918.97"
"2017/08/16","19,750.55","19,776.86","19,719.08","19,729.28","-24.03","19,697.62","19,972.43","19,912.96"
"2017/08/15","19,689.38","19,824.12","19,656.91","19,753.31","+216.21","19,750.97","19,986.49","19,907.09"
"2017/08/14","19,545.58","19,598.41","19,486.48","19,537.10","-192.64","19,811.49","19,993.53","19,898.11"
"2017/08/10","19,792.45","19,829.88","19,685.83","19,729.74","-8.97","19,894.53","20,011.80","19,889.29"
"2017/08/09","19,928.96","19,945.28","19,660.22","19,738.71","-257.30","19,954.44","20,025.88","19,874.50"
"2017/08/08","20,062.65","20,076.80","19,970.57","19,996.01","-59.88","20,022.70","20,037.63","19,857.06"
"2017/08/07","20,059.29","20,085.90","20,037.40","20,055.89","+103.56","20,020.66","20,040.02","19,836.21"
"2017/08/04","19,949.79","19,984.51","19,933.59","19,952.33","-76.93","19,994.52","20,039.12","19,814.38"
"2017/08/03","20,066.00","20,070.16","19,985.40","20,029.26","-50.78","19,996.02","20,049.84","19,793.09"
"2017/08/02","20,057.07","20,113.73","20,022.05","20,080.04","+94.25","20,006.09","20,053.88","19,770.50"
"2017/08/01","19,907.08","20,000.46","19,904.72","19,985.79","+60.61","20,000.12","20,059.69","19,748.46"
"2017/07/31","19,933.45","19,983.90","19,891.90","19,925.18","-34.66","19,994.00","20,066.39","19,729.35"
"2017/07/28","20,048.46","20,056.16","19,926.60","19,959.84","-119.80","20,004.10","20,074.69","19,713.65"
"2017/07/27","20,026.58","20,176.39","20,005.20","20,079.64","+29.48","20,032.08","20,080.71","19,698.16"
"2017/07/26","20,098.14","20,116.00","20,016.58","20,050.16","+94.96","20,045.07","20,083.08","19,679.30"
"2017/07/25","19,979.56","20,036.31","19,941.61","19,955.20","-20.47","20,039.21","20,090.29","19,659.92"
"2017/07/24","19,973.67","20,002.54","19,901.88","19,975.67","-124.08","20,048.15","20,094.79","19,645.33"
"2017/07/21","20,089.86","20,135.33","20,081.91","20,099.75","-44.84","20,076.79","20,093.50","19,629.80"
"2017/07/20","20,046.90","20,157.11","20,032.23","20,144.59","+123.73","20,076.80","20,082.78","19,614.91"
"2017/07/19","19,970.78","20,032.46","19,947.26","20,020.86","+20.95","20,067.56","20,072.34","19,598.44"
"2017/07/18","20,074.41","20,081.29","19,943.14","19,999.91","-118.95","20,102.48","20,067.45","19,585.67"
"2017/07/14","20,157.92","20,163.67","20,101.71","20,118.86","+19.05","20,118.70","20,063.80","19,575.24"
"2017/07/13","20,177.28","20,183.80","20,062.27","20,099.81","+1.43","20,080.74","20,059.57","19,563.02"
"2017/07/12","20,137.22","20,153.04","20,061.16","20,098.38","-97.10","20,059.59","20,051.95","19,548.17"
"2017/07/11","20,073.86","20,200.88","20,070.67","20,195.48","+114.50","20,056.24","20,047.40","19,537.02"
"2017/07/10","20,070.44","20,127.76","20,023.03","20,080.98","+151.89","20,023.62","20,038.78","19,522.22"
"2017/07/07","19,856.65","19,979.93","19,856.65","19,929.09","-64.97","20,018.58","20,042.37","19,508.36"
"2017/07/06","20,061.68","20,078.88","19,947.63","19,994.06","-87.57","20,039.45","20,052.30","19,502.05"
"2017/07/05","20,015.07","20,087.01","19,888.90","20,081.63","+49.28","20,084.70","20,046.94","19,495.75"
"2017/07/04","20,192.27","20,197.16","19,971.53","20,032.35","-23.45","20,094.45","20,029.70","19,489.20"
"2017/07/03","20,056.32","20,096.14","20,030.61","20,055.80","+22.37","20,133.00","20,015.52","19,483.13"
"2017/06/30","20,025.63","20,044.01","19,946.51","20,033.43","-186.87","20,152.51","20,000.59","19,477.18"
"2017/06/29","20,260.87","20,266.59","20,197.38","20,220.30","+89.89","20,172.36","19,986.72","19,471.85"
"2017/06/28","20,149.20","20,224.30","20,110.49","20,130.41","-94.68","20,150.40","19,970.44","19,463.64"
"2017/06/27","20,229.12","20,250.10","20,185.19","20,225.09","+71.74","20,152.08","19,954.94","19,452.82"
"2017/06/26","20,132.81","20,196.38","20,119.04","20,153.35","+20.68","20,153.14","19,930.47","19,439.87"
"2017/06/23","20,152.58","20,152.58","20,089.54","20,132.67","+22.16","20,136.02","19,911.46","19,429.08"
"2017/06/22","20,154.38","20,191.42","20,107.89","20,110.51","-28.28","20,098.14","19,889.79","19,419.03"
"2017/06/21","20,192.16","20,215.11","20,117.79","20,138.79","-91.62","20,042.40","19,867.52","19,410.48"
"2017/06/20","20,234.12","20,318.11","20,227.29","20,230.41","+162.66","19,991.35","19,854.57","19,402.83"
"2017/06/19","19,974.30","20,087.71","19,949.88","20,067.75","+124.49","19,925.02","19,842.14","19,391.67"
"2017/06/16","19,931.15","20,015.16","19,884.80","19,943.26","+111.44","19,893.18","19,834.23","19,379.02"
"2017/06/15","19,815.54","19,963.36","19,755.34","19,831.82","-51.70","19,907.18","19,831.85","19,367.88"
"2017/06/14","19,974.56","20,009.93","19,879.60","19,883.52","-15.23","19,922.67","19,837.04","19,360.57"
"2017/06/13","19,859.81","19,929.03","19,850.86","19,898.75","-9.83","19,942.89","19,837.70","19,353.74"
"2017/06/12","19,920.77","19,949.07","19,837.64","19,908.58","-104.68","19,959.12","19,835.47","19,346.82"
"2017/06/09","19,953.06","20,096.01","19,927.07","20,013.26","+104.00","20,011.57","19,834.96","19,339.79"
"2017/06/08","20,048.28","20,061.22","19,896.35","19,909.26","-75.36","20,044.37","19,812.26","19,329.63"
"2017/06/07","19,951.68","20,023.24","19,908.07","19,984.62","+4.72","20,034.53","19,788.31","19,320.63"
"2017/06/06","20,122.26","20,152.95","19,948.02","19,979.90","-190.92","19,967.72","19,756.79","19,312.14"
"2017/06/05","20,135.42","20,224.54","20,104.13","20,170.82","-6.46","19,907.31","19,727.67","19,304.91"
"2017/06/02","19,970.23","20,239.81","19,967.00","20,177.28","+317.25","19,809.66","19,692.41","19,292.49"
"2017/06/01","19,692.16","19,887.66","19,686.32","19,860.03","+209.46","19,711.57","19,648.50","19,282.91"
"2017/05/31","19,630.33","19,673.51","19,589.25","19,650.57","-27.28","19,702.19","19,609.13","19,276.50"
"2017/05/30","19,681.11","19,691.44","19,570.13","19,677.85","-4.72","19,720.67","19,567.94","19,266.59"
"2017/05/29","19,697.18","19,736.62","19,627.19","19,682.57","-4.27","19,707.76","19,518.04","19,257.66"
"2017/05/26","19,798.49","19,801.59","19,686.49","19,686.84","-126.29","19,706.90","19,468.03","19,247.37"
"2017/05/25","19,737.21","19,850.93","19,720.12","19,813.13","+70.15","19,687.68","19,417.30","19,237.90"
"2017/05/24","19,777.56","19,782.81","19,690.10","19,742.98","+129.70","19,635.83","19,358.98","19,225.97"
"2017/05/23","19,647.74","19,693.02","19,585.54","19,613.28","-65.00","19,650.21","19,302.69","19,214.92"
"2017/05/22","19,670.48","19,722.93","19,618.73","19,678.28","+87.52","19,711.52","19,255.23","19,208.72"
"2017/05/19","19,591.41","19,628.64","19,497.29","19,590.76","+36.90","19,749.83","19,210.21","19,200.23"
"2017/05/18","19,556.99","19,601.53","19,449.73","19,553.86","-261.02","19,808.46","19,176.49","19,197.27"
"2017/05/17","19,806.78","19,842.78","19,764.63","19,814.88","-104.94","19,890.00","19,146.25","19,196.11"
"2017/05/16","19,953.06","19,998.49","19,862.41","19,919.82","+49.97","19,907.04","19,100.24","19,190.61"
"2017/05/15","19,753.46","19,869.85","19,740.63","19,869.85","-14.05","19,891.67","19,047.33","19,179.12"
"2017/05/12","19,941.64","19,941.64","19,809.91","19,883.90","-77.65","19,896.84","19,006.99","19,164.69"
"2017/05/11","19,943.95","19,989.94","19,906.35","19,961.55","+61.46","19,809.20","18,964.04","19,151.45"
"2017/05/10","19,890.56","19,938.53","19,866.30","19,900.09","+57.09","19,679.00","18,924.91","19,140.47"
"2017/05/09","19,915.64","19,917.45","19,838.71","19,843.00","-52.70","19,538.33","18,885.27","19,129.43"
"2017/05/08","19,709.01","19,929.48","19,705.13","19,895.70","+450.00","19,420.10","18,854.08","19,116.79"
"2017/05/02","19,335.72","19,464.30","19,335.02","19,445.70","+135.18","19,298.85","18,826.95","19,102.36"
"2017/05/01","19,154.03","19,311.21","19,144.62","19,310.52","+113.78","19,225.57","18,817.24","19,097.68"
"2017/04/28","19,240.65","19,264.57","19,164.68","19,196.74","-55.13","19,138.65","18,804.24","19,097.37"
"2017/04/27","19,205.59","19,281.70","19,199.59","19,251.87","-37.56","19,023.45","18,806.88","19,096.55"
"2017/04/26","19,184.92","19,289.43","19,170.86","19,289.43","+210.10","18,859.17","18,800.21","19,098.05"
"2017/04/25","18,872.56","19,109.76","18,867.19","19,079.33","+203.45","18,687.73","18,790.29","19,098.21"
"2017/04/24","18,890.38","18,910.33","18,840.13","18,875.88","+255.13","18,555.58","18,805.35","19,103.21"
"2017/04/21","18,591.82","18,648.28","18,542.42","18,620.75","+190.26","18,451.45","18,831.18","19,111.81"
"2017/04/20","18,446.39","18,523.40","18,420.82","18,430.49","-1.71","18,394.43","18,869.96","19,124.79"
"2017/04/19","18,327.33","18,467.73","18,327.33","18,432.20","+13.61","18,393.70","18,915.83","19,133.91"
"2017/04/18","18,497.38","18,547.46","18,362.73","18,418.59","+63.33","18,417.78","18,962.93","19,143.41"
"2017/04/17","18,239.84","18,361.44","18,224.68","18,355.26","+19.63","18,483.64","19,011.53","19,156.52"
"2017/04/14","18,531.91","18,531.91","18,285.73","18,335.63","-91.21","18,572.16","19,061.51","19,170.49"
"2017/04/13","18,391.72","18,455.25","18,304.72","18,426.84","-125.77","18,637.96","19,100.82","19,184.64"
"2017/04/12","18,592.10","18,602.50","18,460.59","18,552.61","-195.26","18,672.01","19,133.91","19,197.98"
"2017/04/11","18,717.55","18,767.70","18,661.86","18,747.87","-50.01","18,733.74","19,165.57","19,209.87"
"2017/04/10","18,800.22","18,850.80","18,762.70","18,797.88","+133.25","18,746.21","19,190.82","19,219.83"
"2017/04/07","18,714.98","18,785.73","18,517.43","18,664.63","+67.57","18,783.28","19,217.68","19,227.75"
"2017/04/06","18,754.37","18,797.44","18,532.65","18,597.06","-264.21","18,832.21","19,253.68","19,237.57"
"2017/04/05","18,900.70","18,941.94","18,773.94","18,861.27","+51.02","18,925.44","19,285.54","19,246.59"
"2017/04/04","18,933.82","18,947.33","18,703.63","18,810.25","-172.98","18,996.68","19,295.85","19,251.82"
"2017/04/03","18,988.00","19,068.62","18,920.52","18,983.23","+73.97","19,075.21","19,307.74","19,257.69"
"2017/03/31","19,170.42","19,210.92","18,909.26","18,909.26","-153.96","19,075.68","19,319.75","19,259.98"
"2017/03/30","19,150.82","19,218.08","19,043.48","19,063.22","-154.26","19,146.33","19,338.24","19,261.14"
"2017/03/29","19,216.78","19,251.30","19,164.61","19,217.48","+14.61","19,150.75","19,350.91","19,257.17"
"2017/03/28","19,159.07","19,203.64","19,113.44","19,202.87","+217.28","19,115.53","19,357.46","19,247.56"
"2017/03/27","19,071.19","19,086.89","18,932.09","18,985.59","-276.94","19,166.13","19,359.39","19,236.33"
"2017/03/24","19,066.35","19,296.05","19,060.64","19,262.53","+177.22","19,273.33","19,369.35","19,226.86"
"2017/03/23","19,048.84","19,105.11","18,973.75","19,085.31","+43.93","19,338.86","19,372.75","19,215.70"
"2017/03/22","19,146.62","19,183.27","19,026.53","19,041.38","-414.50","19,437.27","19,386.86","19,208.07"
"2017/03/21","19,416.55","19,485.14","19,337.22","19,455.88","-65.71","19,550.89","19,394.76","19,198.30"
"2017/03/17","19,510.89","19,547.51","19,487.92","19,521.59","-68.55","19,586.47","19,394.89","19,182.98"
"2017/03/16","19,458.70","19,618.99","19,454.17","19,590.14","+12.76","19,603.07","19,389.19","19,167.46"
"2017/03/15","19,528.75","19,581.53","19,503.74","19,577.38","-32.12","19,548.76","19,361.89","19,151.34"
"2017/03/14","19,634.29","19,637.55","19,599.62","19,609.50","-24.25","19,484.09","19,339.10","19,134.75"
"2017/03/13","19,545.74","19,656.48","19,531.51","19,633.75","+29.14","19,431.02","19,311.15","19,115.46"
"2017/03/10","19,444.71","19,623.72","19,427.81","19,604.61","+286.03","19,380.10","19,284.87","19,095.09"
"2017/03/09","19,343.06","19,350.20","19,262.98","19,318.58","+64.55","19,353.01","19,257.41","19,073.26"
"2017/03/08","19,308.53","19,326.40","19,198.78","19,254.03","-90.12","19,402.25","19,241.25","19,053.85"
"2017/03/07","19,337.19","19,375.09","19,317.10","19,344.15","-34.99","19,430.16","19,237.01","19,035.29"
"2017/03/06","19,409.18","19,411.54","19,340.32","19,379.14","-90.03","19,385.12","19,224.90","19,012.95"
"2017/03/03","19,551.34","19,587.79","19,392.75","19,469.17","-95.63","19,330.79","19,224.49","18,990.19"
"2017/03/02","19,624.82","19,668.01","19,564.80","19,564.80","+171.26","19,293.66","19,224.42","18,962.27"
"2017/03/01","19,226.94","19,414.55","19,164.62","19,393.54","+274.55","19,255.00","19,217.92","18,932.66"
"2017/02/28","19,194.68","19,267.99","19,118.99","19,118.99","+11.52","19,252.26","19,204.48","18,890.77"
"2017/02/27","19,130.51","19,178.99","18,995.55","19,107.47","-176.07","19,304.75","19,191.24","18,864.80"
"2017/02/24","19,232.11","19,381.10","19,219.58","19,283.54","-87.92","19,333.47","19,182.58","18,839.06"
"2017/02/23","19,379.92","19,379.92","19,262.63","19,371.46","-8.41","19,323.69","19,176.76","18,807.36"
"2017/02/22","19,419.22","19,419.22","19,329.28","19,379.87","-1.57","19,318.90","19,164.79","18,777.53"
"2017/02/21","19,267.87","19,395.35","19,261.98","19,381.44","+130.36","19,330.53","19,145.37","18,751.70"
"2017/02/20","19,161.33","19,274.75","19,115.11","19,251.08","+16.46","19,302.03","19,122.65","18,725.61"
"2017/02/17","19,228.74","19,275.39","19,173.53","19,234.62","-112.91","19,343.65","19,116.42","18,701.55"
"2017/02/16","19,431.61","19,431.61","19,260.24","19,347.53","-90.45","19,372.51","19,118.53","18,676.24"
"2017/02/15","19,438.81","19,495.62","19,420.00","19,437.98","+199.00","19,284.54","19,110.01","18,650.17"
"2017/02/14","19,478.86","19,501.01","19,232.85","19,238.98","-220.17","19,198.46","19,107.08","18,622.53"
"2017/02/13","19,513.78","19,519.44","19,418.18","19,459.15","+80.22","19,132.82","19,109.58","18,595.80"
"2017/02/10","19,216.74","19,395.99","19,193.57","19,378.93","+471.26","19,036.33","19,109.39","18,565.47"
"2017/02/09","18,942.04","18,991.23","18,874.91","18,907.67","-99.93","18,944.19","19,115.06","18,536.90"
"2017/02/08","18,951.16","19,009.24","18,875.57","19,007.60","+96.82","18,945.57","19,142.52","18,511.45"
"2017/02/07","18,844.12","18,970.58","18,805.32","18,910.78","-65.93","18,973.67","19,146.79","18,484.19"
"2017/02/06","19,069.72","19,075.57","18,899.40","18,976.71","+58.51","18,999.78","19,156.16","18,457.38"
"2017/02/03","18,996.74","19,061.26","18,830.89","18,918.20","+3.62","19,078.21","19,173.16","18,429.11"
"2017/02/02","19,152.79","19,170.63","18,866.80","18,914.58","-233.50","19,188.05","19,192.56","18,400.53"
"2017/02/01","18,926.97","19,155.79","18,916.18","19,148.08","+106.74","19,285.61","19,211.84","18,372.86"
"2017/01/31","19,145.35","19,199.75","19,041.34","19,041.34","-327.51","19,267.49","19,223.02","18,344.55"
"2017/01/30","19,371.28","19,390.97","19,295.80","19,368.85","-98.55","19,216.82","19,239.15","18,315.47"
"2017/01/27","19,453.51","19,486.68","19,404.13","19,467.40","+65.01","19,121.26","19,244.18","18,282.54"
"2017/01/26","19,260.67","19,405.23","19,232.46","19,402.39","+344.89","19,055.36","19,241.14","18,247.23"
"2017/01/25","19,091.23","19,133.18","18,987.45","19,057.50","+269.51","18,989.33","19,241.09","18,211.68"
"2017/01/24","18,817.42","18,915.70","18,783.16","18,787.99","-103.04","18,956.71","19,249.75","18,178.89"
"2017/01/23","18,938.45","19,024.21","18,879.68","18,891.03","-246.88","18,961.81","19,268.37","18,147.72"
"2017/01/20","19,059.15","19,176.86","19,040.20","19,137.91","+65.66","19,002.66","19,282.75","18,118.42"
"2017/01/19","19,082.83","19,122.39","18,982.13","19,072.25","+177.88","19,032.53","19,283.43","18,082.78"
"2017/01/18","18,753.96","18,941.24","18,650.33","18,894.37","+80.84","19,045.02","19,280.40","18,050.94"
"2017/01/17","19,038.45","19,043.91","18,812.86","18,813.53","-281.71","19,139.08","19,275.24","18,019.61"
"2017/01/16","19,219.13","19,255.41","19,061.27","19,095.24","-192.04","19,236.66","19,262.57","17,992.15"
"2017/01/13","19,174.97","19,299.36","19,156.93","19,287.28","+152.58","19,308.48","19,233.18","17,961.65"
"2017/01/12","19,300.19","19,300.19","19,069.02","19,134.70","-229.97","19,355.16","19,192.69","17,924.38"
"2017/01/11","19,358.64","19,402.17","19,325.46","19,364.67","+63.23","19,447.05","19,164.35","17,889.51"
"2017/01/10","19,414.83","19,484.90","19,255.35","19,301.44","-152.89","19,396.99","19,130.28","17,850.04"
"2017/01/06","19,393.55","19,472.37","19,354.44","19,454.33","-66.36","19,365.73","19,090.56","17,814.22"
"2017/01/05","19,602.10","19,615.40","19,473.28","19,520.69","-73.47","19,355.21","19,044.67","17,777.88"
"2017/01/04","19,298.68","19,594.16","19,277.93","19,594.16","+479.79","19,331.69","18,998.12","17,739.91"
