"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/09/10","5,850.0","5,890.0","5,730.0","5,860.0","+30.0","113,400","0","4,300","0.00","-","5,878.00","6,026.40","7,297.73","138,740","195,756","223,125"
"2021/09/09","5,990.0","6,030.0","5,770.0","5,830.0","-130.0","80,100","0","4,900","0.00","-","5,836.00","6,069.20","7,313.46","186,520","194,548","227,705"
"2021/09/08","5,850.0","5,990.0","5,840.0","5,960.0","+60.0","81,400","0","3,200","0.00","-","5,902.00","6,112.80","7,330.93","196,140","195,028","232,408"
"2021/09/07","5,940.0","6,100.0","5,830.0","5,900.0","+60.0","205,600","0","3,100","0.00","-","5,984.00","6,153.60","7,342.80","201,040","196,600","239,257"
"2021/09/06","5,790.0","5,860.0","5,620.0","5,840.0","+190.0","213,200","0","5,600","0.00","-","6,084.00","6,197.60","7,350.53","182,080","195,100","245,876"
"2021/09/03","5,970.0","5,990.0","5,510.0","5,650.0","-510.0","352,300","0","6,100","0.00","-","6,190.00","6,247.20","7,348.40","168,020","193,708","247,600"
"2021/09/02","6,380.0","6,440.0","6,110.0","6,160.0","-210.0","128,200","0","9,800","0.00","-","6,274.00","6,311.20","7,346.00","120,060","188,892","248,721"
"2021/09/01","6,470.0","6,540.0","6,310.0","6,370.0","-30.0","105,900","0","5,600","0.00","-","6,280.00","6,358.80","7,328.86","117,680","201,616","253,572"
"2021/08/31","6,370.0","6,480.0","6,280.0","6,400.0","+30.0","110,800","0","5,800","0.00","-","6,204.00","6,417.60","7,313.13","151,660","210,728","263,614"
"2021/08/30","6,230.0","6,450.0","6,150.0","6,370.0","+300.0","142,900","0","5,400","0.00","-","6,116.00","6,499.60","7,289.40","162,860","215,748","264,685"
"2021/08/27","6,190.0","6,190.0","6,010.0","6,070.0","-120.0","112,500","0","5,500","0.00","-","5,958.00","6,571.60","7,264.66","152,160","220,040","264,642"
"2021/08/26","6,060.0","6,190.0","5,900.0","6,190.0","+200.0","116,300","0","5,200","0.00","-","5,850.00","6,635.20","7,244.26","156,060","218,544","264,886"
"2021/08/25","5,960.0","6,220.0","5,930.0","5,990.0","+30.0","275,800","0","6,400","0.00","-","5,714.00","6,694.00","7,224.93","164,660","218,276","264,545"
"2021/08/24","5,680.0","6,020.0","5,620.0","5,960.0","+380.0","166,800","0","13,400","0.00","-","5,626.00","6,768.80","7,207.06","172,980","214,648","262,002"
"2021/08/23","5,630.0","5,720.0","5,530.0","5,580.0","+50.0","89,400","0","13,500","0.00","-","5,526.00","6,832.00","7,189.26","214,020","212,704","261,636"
"2021/08/20","5,530.0","5,760.0","5,490.0","5,530.0","+20.0","132,000","0","13,400","0.00","-","5,488.00","6,922.40","7,178.60","380,780","214,116","262,961"
"2021/08/19","5,500.0","5,770.0","5,410.0","5,510.0","-40.0","159,300","0","13,100","0.00","-","5,528.00","7,014.80","7,172.73","358,320","217,172","263,606"
"2021/08/18","5,510.0","5,660.0","5,250.0","5,550.0","+90.0","317,400","0","13,100","0.00","-","5,772.00","7,093.60","7,166.86","364,120","214,372","263,214"
"2021/08/17","5,570.0","5,770.0","5,350.0","5,460.0","+70.0","372,000","0","13,100","0.00","-","6,036.00","7,166.40","7,162.86","332,460","207,808","260,513"
"2021/08/16","4,810.0","5,450.0","4,810.0","5,390.0","-340.0","923,200","0","6,200","0.00","-","6,368.00","7,237.20","7,163.53","294,600","197,868","257,754"
"2021/08/13","5,730.0","5,730.0","5,730.0","5,730.0","-1,000.0","19,700","0","2,500","0.00","-","6,618.00","7,316.00","7,164.60","139,080","165,788","250,973"
"2021/08/12","6,920.0","6,920.0","6,580.0","6,730.0","-140.0","188,300","0","2,900","0.00","-","6,858.00","7,388.00","7,159.00","151,780","173,344","254,136"
"2021/08/11","7,020.0","7,150.0","6,780.0","6,870.0","-250.0","159,100","0","1,600","0.00","-","6,896.00","7,419.60","7,141.13","132,540","173,680","253,576"
"2021/08/10","6,680.0","7,120.0","6,520.0","7,120.0","+480.0","182,700","0","1,600","0.00","-","6,918.00","7,460.40","7,121.00","124,860","171,796","255,485"
"2021/08/06","6,930.0","6,990.0","6,590.0","6,640.0","-290.0","145,600","0","2,900","0.00","-","6,894.00","7,496.80","7,093.40","121,940","170,408","254,750"
"2021/08/05","6,900.0","7,120.0","6,890.0","6,930.0","+10.0","83,200","0","1,500","0.00","-","6,982.00","7,560.00","7,069.60","128,500","171,252","253,498"
"2021/08/04","6,980.0","7,100.0","6,880.0","6,920.0","-60.0","92,100","0","1,500","0.00","-","7,046.00","7,602.00","7,041.40","158,240","176,748","253,390"
"2021/08/03","6,860.0","7,190.0","6,850.0","6,980.0","-20.0","120,700","0","1,600","0.00","-","7,132.00","7,641.60","7,013.80","229,080","179,788","253,498"
"2021/08/02","7,050.0","7,150.0","6,710.0","7,000.0","-80.0","168,100","0","1,600","0.00","-","7,304.00","7,674.40","6,983.00","271,680","187,040","253,464"
"2021/07/30","7,220.0","7,280.0","6,920.0","7,080.0","-170.0","178,400","0","2,000","0.00","-","7,594.00","7,730.80","6,955.33","285,320","187,468","253,398"
"2021/07/29","7,500.0","7,550.0","7,130.0","7,250.0","-100.0","231,900","0","800","0.00","-","7,812.00","7,777.60","6,924.13","299,680","192,836","252,170"
"2021/07/28","7,750.0","7,750.0","7,060.0","7,350.0","-490.0","446,300","0","4,600","0.00","-","7,894.00","7,832.80","6,889.93","268,320","195,688","250,273"
"2021/07/27","8,620.0","8,650.0","7,770.0","7,840.0","-610.0","333,700","0","3,700","0.00","-","7,956.00","7,890.80","6,856.33","200,980","187,996","245,802"
"2021/07/26","8,260.0","8,620.0","8,020.0","8,450.0","+280.0","236,300","0","700","0.00","-","7,960.00","7,942.40","6,815.53","171,260","204,028","243,178"
"2021/07/21","7,800.0","8,250.0","7,750.0","8,170.0","+510.0","250,200","0","1,100","0.00","-","7,778.00","7,956.40","6,767.53","147,640","201,944","242,190"
"2021/07/20","7,760.0","7,890.0","7,610.0","7,660.0","0.0","75,100","0","1,200","0.00","-","7,712.00","7,993.60","6,726.73","122,540","199,212","242,656"
"2021/07/19","7,660.0","7,860.0","7,540.0","7,660.0","-200.0","109,600","0","1,100","0.00","-","7,748.00","8,038.40","6,689.00","149,200","205,148","244,014"
"2021/07/16","7,410.0","7,950.0","7,360.0","7,860.0","+320.0","185,100","0","1,200","0.00","-","7,712.00","8,092.80","6,646.93","145,140","208,220","243,337"
"2021/07/15","7,850.0","7,880.0","7,450.0","7,540.0","-300.0","118,200","0","1,800","0.00","-","7,614.00","8,144.40","6,603.60","138,780","218,068","242,366"
"2021/07/14","7,840.0","7,930.0","7,670.0","7,840.0","0.0","124,700","0","1,300","0.00","-","7,552.00","8,202.00","6,564.13","139,840","225,184","242,112"
"2021/07/13","7,540.0","7,860.0","7,450.0","7,840.0","+360.0","208,400","0","1,500","0.00","-","7,456.00","8,236.80","6,516.40","139,140","232,932","241,881"
"2021/07/12","7,540.0","7,540.0","7,310.0","7,480.0","+110.0","89,300","0","1,600","0.00","-","7,394.00","8,270.00","6,470.20","139,180","240,796","239,830"
"2021/07/09","7,110.0","7,410.0","7,080.0","7,370.0","+140.0","153,300","0","1,300","0.00","-","7,402.00","8,284.00","6,429.53","160,660","246,120","239,841"
"2021/07/08","7,310.0","7,420.0","7,220.0","7,230.0","-130.0","123,500","0","1,500","0.00","-","7,506.00","8,284.80","6,391.66","152,400","248,024","239,480"
"2021/07/07","7,450.0","7,600.0","7,330.0","7,360.0","-170.0","121,200","0","1,500","0.00","-","7,666.00","8,288.80","6,358.86","157,300","256,316","239,061"
"2021/07/06","7,620.0","7,690.0","7,350.0","7,530.0","+10.0","208,600","0","1,200","0.00","-","7,838.00","8,307.60","6,324.46","166,400","261,388","238,885"
"2021/07/05","7,840.0","7,910.0","7,490.0","7,520.0","-370.0","196,700","0","3,600","0.00","-","7,928.00","8,317.20","6,286.40","168,800","262,724","237,454"
"2021/07/02","8,000.0","8,120.0","7,880.0","7,890.0","-140.0","112,000","0","1,700","0.00","-","8,006.00","8,336.40","6,249.40","163,080","267,844","236,746"
"2021/07/01","8,200.0","8,210.0","7,910.0","8,030.0","-190.0","148,000","0","2,100","0.00","-","7,988.00","8,340.00","6,205.46","201,080","278,428","236,816"
"2021/06/30","7,990.0","8,220.0","7,880.0","8,220.0","+240.0","166,700","0","1,600","0.00","-","8,064.00","8,323.20","6,159.46","207,240","286,472","237,014"
"2021/06/29","7,940.0","8,340.0","7,820.0","7,980.0","+70.0","220,600","0","1,800","0.00","-","8,070.00","8,306.80","6,107.60","236,420","302,368","236,038"
"2021/06/28","7,840.0","7,960.0","7,670.0","7,910.0","+110.0","168,100","0","4,400","0.00","-","8,200.00","8,269.20","6,056.60","252,940","311,820","234,200"
"2021/06/25","8,360.0","8,490.0","7,760.0","7,800.0","-610.0","302,000","0","4,900","0.00","-","8,378.00","8,238.40","6,006.00","270,120","322,408","233,337"
"2021/06/24","8,190.0","8,620.0","8,110.0","8,410.0","+160.0","178,800","0","1,500","0.00","-","8,644.00","8,200.40","5,955.86","356,620","334,132","230,604"
"2021/06/23","8,650.0","8,730.0","8,150.0","8,250.0","-380.0","312,600","0","2,100","0.00","-","8,722.00","8,123.20","5,897.33","357,700","355,060","230,798"
"2021/06/22","9,100.0","9,300.0","8,560.0","8,630.0","-170.0","303,200","0","2,100","0.00","-","8,892.00","8,020.40","5,843.13","331,560","356,256","228,097"
"2021/06/21","8,870.0","9,250.0","8,730.0","8,800.0","-330.0","254,000","0","2,100","0.00","-","8,922.00","7,894.00","5,786.26","315,620","361,584","225,090"
"2021/06/18","9,100.0","10,060.0","9,030.0","9,130.0","+330.0","734,500","0","2,000","0.00","-","8,966.00","7,737.00","5,729.40","302,100","371,104","223,454"
"2021/06/17","8,980.0","9,240.0","8,740.0","8,800.0","-300.0","184,200","0","1,200","0.00","-","8,970.00","7,579.40","5,666.13","241,460","376,088","215,430"
"2021/06/16","8,610.0","9,190.0","8,560.0","9,100.0","+320.0","181,900","0","1,700","0.00","-","9,006.00","7,412.20","5,608.66","263,840","376,364","216,472"
"2021/06/15","9,020.0","9,120.0","8,680.0","8,780.0","-240.0","223,500","0","1,400","0.00","-","8,928.00","7,228.80","5,545.66","291,140","374,676","217,510"
"2021/06/14","9,150.0","9,290.0","8,930.0","9,020.0","-130.0","186,400","0","1,600","0.00","-","8,906.00","7,059.20","5,482.00","327,440","370,968","217,353"
"2021/06/11","9,090.0","9,530.0","8,870.0","9,150.0","+170.0","431,300","0","2,000","0.00","-","8,668.00","6,888.00","5,419.46","334,640","367,140","216,382"
"2021/06/10","8,630.0","9,200.0","8,520.0","8,980.0","+270.0","296,100","0","2,800","0.00","-","8,316.00","6,708.00","5,355.66","288,560","353,292","212,581"
"2021/06/09","8,580.0","8,820.0","8,300.0","8,710.0","+40.0","318,400","0","1,600","0.00","-","7,986.00","6,533.80","5,294.53","295,500","347,020","210,605"
"2021/06/08","7,850.0","8,770.0","7,850.0","8,670.0","+840.0","405,000","0","1,300","0.00","-","7,810.00","6,376.60","5,238.00","281,420","341,836","209,816"
"2021/06/07","7,320.0","7,870.0","7,320.0","7,830.0","+440.0","222,400","0","600","0.00","-","7,630.00","6,233.40","5,181.40","248,820","332,852","209,764"
"2021/06/04","7,230.0","7,550.0","7,170.0","7,390.0","+60.0","200,900","0","600","0.00","-","7,664.00","6,123.00","5,134.20","269,280","329,152","211,840"
"2021/06/03","7,680.0","7,880.0","7,280.0","7,330.0","-500.0","330,800","0","600","0.00","-","7,782.00","6,037.40","5,092.40","304,420","325,708","219,485"
"2021/06/02","7,650.0","7,920.0","7,480.0","7,830.0","+60.0","248,000","0","700","0.00","-","7,838.00","5,964.60","5,056.00","308,080","319,080","219,970"
"2021/06/01","7,920.0","8,000.0","7,660.0","7,770.0","-230.0","242,000","0","1,200","0.00","-","7,834.00","5,870.20","5,012.13","371,300","325,744","221,893"
"2021/05/31","8,040.0","8,160.0","7,610.0","8,000.0","+20.0","324,700","0","2,100","0.00","-","7,688.00","5,771.80","4,970.13","414,280","326,340","223,444"
"2021/05/28","7,600.0","7,990.0","7,540.0","7,980.0","+370.0","376,600","0","2,100","0.00","-","7,516.00","5,667.40","4,928.53","435,900","319,204","221,404"
"2021/05/27","7,600.0","7,730.0","7,380.0","7,610.0","-200.0","349,100","0","1,900","0.00","-","7,290.00","5,562.60","4,886.60","479,600","316,232","221,120"
"2021/05/26","7,090.0","7,890.0","6,960.0","7,810.0","+770.0","564,100","0","3,100","0.00","-","7,064.00","5,460.20","4,850.53","550,180","307,372","221,596"
"2021/05/25","7,200.0","7,310.0","6,700.0","7,040.0","-100.0","456,900","0","2,500","0.00","-","6,638.00","5,342.00","4,808.66","505,860","286,876","216,790"
"2021/05/24","7,000.0","7,260.0","6,860.0","7,140.0","+290.0","432,800","0","2,300","0.00","-","6,324.00","5,253.00","4,778.40","501,760","271,604","217,042"
"2021/05/21","6,540.0","6,870.0","6,440.0","6,850.0","+370.0","595,100","0","19,600","0.00","-","5,871.00","5,161.40","4,740.66","513,600","258,300","214,961"
"2021/05/20","5,780.0","6,560.0","5,700.0","6,480.0","+800.0","702,000","0","18,800","0.00","-","5,539.00","5,074.20","4,708.06","566,400","239,220","210,165"
"2021/05/19","5,370.0","5,830.0","5,310.0","5,680.0","+210.0","342,500","0","10,600","0.00","-","5,167.00","5,012.00","4,682.53","464,220","217,668","203,118"
"2021/05/18","4,995.0","5,540.0","4,960.0","5,470.0","+595.0","436,400","0","10,500","0.00","-","4,934.00","4,974.40","4,664.73","423,660","207,420","201,650"
"2021/05/17","5,260.0","5,400.0","4,690.0","4,875.0","-315.0","492,000","0","12,500","0.00","-","4,748.00","4,943.00","4,653.66","362,540","193,548","198,894"
"2021/05/14","5,320.0","5,320.0","4,765.0","5,190.0","+570.0","859,100","0","12,600","0.00","-","4,721.00","4,941.20","4,650.20","282,280","178,308","195,730"
"2021/05/13","4,445.0","4,750.0","4,425.0","4,620.0","+105.0","191,100","0","3,800","0.00","-","4,613.00","4,924.80","4,640.26","127,480","149,420","188,982"
"2021/05/12","4,610.0","4,715.0","4,440.0","4,515.0","-25.0","139,700","0","6,900","0.00","-","4,614.00","4,934.00","4,636.60","117,120","148,264","189,585"
"2021/05/11","4,615.0","4,645.0","4,475.0","4,540.0","-200.0","130,800","0","7,700","0.00","-","4,667.00","4,957.80","4,634.13","126,940","154,080","190,297"
"2021/05/10","4,650.0","4,795.0","4,620.0","4,740.0","+90.0","90,700","0","7,900","0.00","-","4,777.00","4,969.40","4,630.26","136,860","155,928","191,338"
"2021/05/07","4,645.0","4,755.0","4,620.0","4,650.0","+25.0","85,100","0","13,800","0.00","-","4,843.00","4,960.00","4,624.86","144,700","154,652","193,241"
"2021/05/06","4,775.0","4,775.0","4,570.0","4,625.0","-155.0","139,300","0","13,900","0.00","-","4,963.00","4,958.40","4,620.53","150,640","155,740","195,564"
"2021/04/30","5,150.0","5,150.0","4,725.0","4,780.0","-310.0","188,800","0","10,600","0.00","-","5,140.00","4,956.60","4,618.86","155,800","154,132","196,516"
"2021/04/28","5,060.0","5,110.0","4,890.0","5,090.0","+20.0","180,400","0","6,000","0.00","-","5,278.00","4,935.80","4,615.00","200,960","150,876","198,020"
"2021/04/27","5,280.0","5,350.0","5,060.0","5,070.0","-180.0","129,900","0","3,800","0.00","-","5,322.00","4,907.20","4,609.20","216,260","145,844","200,476"
"2021/04/26","5,470.0","5,470.0","5,220.0","5,250.0","-260.0","114,800","0","4,400","0.00","-","5,386.00","4,881.60","4,605.46","219,540","144,252","202,860"
"2021/04/23","5,550.0","5,710.0","5,400.0","5,510.0","+40.0","165,100","0","4,100","0.00","-","5,408.00","4,852.80","4,600.26","257,040","144,708","206,313"
"2021/04/22","5,470.0","5,900.0","5,370.0","5,470.0","+160.0","414,600","0","4,200","0.00","-","5,316.00","4,823.20","4,594.66","249,540","141,788","209,368"
"2021/04/21","5,210.0","5,460.0","5,020.0","5,310.0","-80.0","256,900","0","5,200","0.00","-","5,193.00","4,795.60","4,591.60","176,960","129,524","212,513"
"2021/04/20","5,260.0","5,460.0","5,220.0","5,390.0","+30.0","146,300","0","4,800","0.00","-","5,094.00","4,770.20","4,583.33","140,600","123,300","213,750"
"2021/04/19","5,080.0","5,430.0","5,000.0","5,360.0","+310.0","302,300","0","3,600","0.00","-","4,986.00","4,744.40","4,574.20","131,380","123,192","216,060"
"2021/04/16","4,920.0","5,050.0","4,910.0","5,050.0","+195.0","127,600","0","4,000","0.00","-","4,848.00","4,713.80","4,567.60","94,540","115,788","216,558"
"2021/04/15","4,770.0","4,865.0","4,715.0","4,855.0","+40.0","51,700","0","10,800","0.00","-","4,823.00","4,695.00","4,566.40","101,660","117,200","217,528"
"2021/04/14","4,850.0","4,965.0","4,810.0","4,815.0","-35.0","75,100","0","10,800","0.00","-","4,800.00","4,674.00","4,569.13","108,580","118,872","219,462"
"2021/04/13","4,675.0","4,865.0","4,675.0","4,850.0","+180.0","100,200","0","11,600","0.00","-","4,774.00","4,647.60","4,572.93","111,480","119,176","222,482"
"2021/04/12","4,935.0","4,940.0","4,670.0","4,670.0","-255.0","118,100","0","12,400","0.00","-","4,770.00","4,618.20","4,576.00","113,640","119,304","225,088"
"2021/04/09","4,760.0","4,950.0","4,760.0","4,925.0","+185.0","163,200","0","11,000","0.00","-","4,792.00","4,593.00","4,587.06","117,400","118,460","227,164"
