"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/09/13","2,196.0","2,203.0","2,087.0","2,109.0","-128.0","353,100","-","-","-","-","2,177.20","2,019.60","2,166.29","200,220","211,704","247,400"
"2021/09/10","2,176.0","2,237.0","2,176.0","2,237.0","+51.0","138,400","9,400","8,100","0.86","-","2,174.20","2,012.28","2,168.56","173,620","218,052","245,410"
"2021/09/09","2,189.0","2,194.0","2,160.0","2,186.0","-5.0","126,100","9,400","6,100","0.65","-","2,149.60","1,996.16","2,169.97","176,580","229,588","246,806"
"2021/09/08","2,175.0","2,196.0","2,149.0","2,191.0","+28.0","142,200","9,400","6,300","0.67","-","2,138.00","1,983.72","2,172.54","201,800","239,332","248,626"
"2021/09/07","2,120.0","2,187.0","2,117.0","2,163.0","+69.0","241,300","9,400","5,600","0.60","-","2,131.20","1,973.84","2,175.68","220,880","245,524","248,709"
"2021/09/06","2,110.0","2,113.0","2,061.0","2,094.0","-20.0","220,100","9,400","6,800","0.72","-","2,123.20","1,965.56","2,178.18","208,440","246,348","247,461"
"2021/09/03","2,146.0","2,151.0","2,099.0","2,114.0","-14.0","153,200","11,600","6,400","0.55","-","2,119.00","1,961.08","2,182.24","194,580","259,972","246,793"
"2021/09/02","2,160.0","2,175.0","2,079.0","2,128.0","-29.0","252,200","9,600","6,300","0.66","-","2,110.20","1,959.76","2,185.29","195,180","272,972","246,960"
"2021/09/01","2,124.0","2,170.0","2,100.0","2,157.0","+34.0","237,600","8,500","5,700","0.67","-","2,094.60","1,959.56","2,187.37","188,920","300,880","245,336"
"2021/08/31","2,089.0","2,135.0","2,069.0","2,123.0","+50.0","179,100","8,300","5,800","0.70","-","2,073.00","1,957.12","2,188.94","203,400","352,160","244,316"
"2021/08/30","2,070.0","2,087.0","2,050.0","2,073.0","+3.0","150,800","8,300","6,200","0.75","-","2,042.80","1,972.20","2,190.69","214,360","354,816","245,205"
"2021/08/27","2,021.0","2,079.0","2,000.0","2,070.0","+20.0","156,200","8,300","6,600","0.80","-","2,010.80","1,987.72","2,192.98","209,660","351,872","246,636"
"2021/08/26","2,044.0","2,070.0","2,037.0","2,050.0","+1.0","220,900","8,300","7,000","0.84","-","1,966.80","2,001.24","2,195.53","200,800","350,964","252,354"
"2021/08/25","2,002.0","2,065.0","1,991.0","2,049.0","+77.0","310,000","14,300","6,900","0.48","-","1,930.20","2,018.76","2,200.94","188,440","346,616","256,042"
"2021/08/24","1,945.0","1,978.0","1,938.0","1,972.0","+59.0","233,900","14,100","13,400","0.95","-","1,894.00","2,035.92","2,208.34","172,840","337,132","264,332"
"2021/08/23","1,887.0","1,917.0","1,881.0","1,913.0","+63.0","127,300","13,500","15,300","1.13","-","1,860.60","2,055.16","2,214.68","159,320","331,796","264,310"
"2021/08/20","1,855.0","1,907.0","1,843.0","1,850.0","-17.0","111,900","13,300","14,700","1.11","-","1,847.80","2,078.28","2,221.96","169,180","330,848","266,137"
"2021/08/19","1,841.0","1,916.0","1,836.0","1,867.0","-1.0","159,100","13,900","15,200","1.09","-","1,858.20","2,102.64","2,229.92","188,880","336,340","270,904"
"2021/08/18","1,795.0","1,881.0","1,771.0","1,868.0","+63.0","232,000","13,700","15,500","1.13","-","1,853.40","2,130.24","2,239.09","227,960","334,896","271,101"
"2021/08/17","1,876.0","1,876.0","1,794.0","1,805.0","-44.0","166,300","13,700","17,300","1.26","-","1,862.60","2,155.32","2,247.74","246,540","331,248","271,225"
"2021/08/16","1,885.0","1,920.0","1,826.0","1,849.0","-53.0","176,600","15,600","20,400","1.31","-","1,894.20","2,182.28","2,256.17","276,180","332,592","273,489"
"2021/08/13","1,855.0","1,908.0","1,842.0","1,902.0","+59.0","210,400","16,500","18,100","1.10","-","1,909.60","2,208.72","2,266.13","343,220","332,996","273,697"
"2021/08/12","1,892.0","1,901.0","1,819.0","1,843.0","-71.0","354,500","16,000","15,800","0.99","-","1,896.00","2,232.04","2,273.93","386,500","335,768","274,669"
"2021/08/11","1,939.0","1,970.0","1,893.0","1,914.0","-49.0","324,900","15,000","15,000","1.00","-","1,902.40","2,254.56","2,284.36","389,540","327,164","273,093"
"2021/08/10","1,930.0","1,965.0","1,891.0","1,963.0","+37.0","314,500","14,300","20,100","1.41","-","1,908.40","2,273.84","2,294.06","383,960","321,972","272,352"
