"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/09/10","2,742.0","2,798.0","2,701.0","2,778.0","+51.0","1,365,900","2,365,900","1,577,900","0.67","-","2,850.20","2,880.96","2,898.77","2,028,540","1,146,132","1,556,056"
"2021/09/09","2,783.0","2,841.0","2,707.0","2,727.0","-76.0","1,742,000","2,442,400","1,515,900","0.62","-","2,865.60","2,884.36","2,903.00","2,035,880","1,117,700","1,563,434"
"2021/09/08","2,932.0","2,945.0","2,800.0","2,803.0","-151.0","2,282,900","2,340,400","1,570,400","0.67","-","2,907.20","2,889.80","2,907.77","2,088,780","1,072,976","1,572,106"
"2021/09/07","2,861.0","3,040.0","2,821.0","2,954.0","-35.0","3,379,300","2,338,700","1,335,100","0.57","0.05","2,947.60","2,892.12","2,914.66","1,774,300","1,003,236","1,568,314"
"2021/09/06","2,905.0","2,992.0","2,870.0","2,989.0","+134.0","1,372,600","2,266,800","1,359,500","0.60","-","2,956.40","2,888.92","2,918.14","1,284,220","902,940","1,546,116"
"2021/09/03","2,915.0","2,950.0","2,852.0","2,855.0","-80.0","1,402,600","2,266,700","1,417,300","0.63","-","2,972.60","2,885.24","2,922.36","1,112,540","897,028","1,552,334"
"2021/09/02","2,999.0","3,140.0","2,910.0","2,935.0","-70.0","2,006,500","2,266,800","1,419,900","0.63","-","3,022.60","2,891.04","2,927.62","1,036,660","866,616","1,559,582"
"2021/09/01","2,989.0","3,015.0","2,953.0","3,005.0","+7.0","710,500","2,325,400","1,311,100","0.56","0.05","3,061.60","2,893.32","2,930.16","855,560","819,244","1,564,304"
"2021/08/31","3,055.0","3,060.0","2,952.0","2,998.0","-72.0","928,900","2,553,200","1,352,600","0.53","0.05","3,058.00","2,898.12","2,933.56","952,100","812,732","1,591,718"
"2021/08/30","3,120.0","3,145.0","3,050.0","3,070.0","-35.0","514,200","2,554,000","1,316,500","0.52","0.10","3,040.80","2,902.60","2,933.20","994,540","821,248","1,619,045"
