"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/09/10","17,860.0","17,860.0","17,210.0","17,460.0","-240.0","105,400","0","6,700","0.00","-","17,494.00","15,841.20","15,098.66","75,360","58,700","85,025"
"2021/09/09","17,300.0","17,850.0","17,040.0","17,700.0","+560.0","74,600","0","6,900","0.00","-","17,450.00","15,698.40","15,021.20","66,700","55,656","84,185"
"2021/09/08","17,530.0","17,670.0","17,010.0","17,140.0","-300.0","53,200","0","6,900","0.00","-","17,276.00","15,536.80","14,935.46","62,580","53,848","83,726"
"2021/09/07","17,880.0","18,050.0","17,250.0","17,440.0","-290.0","80,300","0","6,800","0.00","-","17,246.00","15,413.20","14,858.40","60,240","52,948","83,862"
"2021/09/06","17,420.0","17,830.0","17,190.0","17,730.0","+490.0","63,300","0","6,900","0.00","-","17,142.00","15,278.40","14,779.60","54,160","51,312","83,444"
"2021/09/03","16,610.0","17,350.0","16,570.0","17,240.0","+410.0","62,100","0","7,500","0.00","-","16,906.00","15,141.60","14,690.80","50,840","49,916","83,020"
"2021/09/02","16,900.0","17,080.0","16,590.0","16,830.0","-160.0","54,000","0","7,700","0.00","-","16,728.00","15,040.00","14,607.86","46,720","48,608","82,890"
"2021/09/01","17,150.0","17,300.0","16,750.0","16,990.0","+70.0","41,500","0","9,300","0.00","-","16,648.00","14,934.80","14,524.40","47,100","47,864","83,340"
"2021/08/31","16,320.0","16,950.0","16,320.0","16,920.0","+370.0","49,900","0","9,500","0.00","-","16,480.00","14,844.00","14,449.06","53,260","47,244","83,592"
"2021/08/30","16,480.0","16,700.0","16,230.0","16,550.0","+200.0","46,700","0","9,300","0.00","-","16,254.00","14,768.80","14,375.20","52,480","46,472","83,830"
"2021/08/27","16,280.0","16,390.0","16,000.0","16,350.0","-80.0","41,500","0","9,300","0.00","-","16,094.00","14,708.00","14,306.53","56,320","45,812","83,894"
"2021/08/26","16,180.0","16,600.0","16,040.0","16,430.0","+280.0","55,900","0","9,100","0.00","-","15,812.00","14,645.60","14,239.20","65,720","45,556","83,862"
"2021/08/25","15,880.0","16,400.0","15,810.0","16,150.0","+360.0","72,300","0","6,100","0.00","-","15,346.00","14,585.20","14,172.53","65,780","45,668","83,698"
"2021/08/24","15,850.0","16,020.0","15,550.0","15,790.0","+40.0","46,000","0","6,900","0.00","-","14,924.00","14,553.60","14,110.00","60,820","44,584","83,596"
"2021/08/23","15,100.0","15,750.0","15,010.0","15,750.0","+810.0","65,900","0","6,700","0.00","-","14,478.00","14,534.80","14,051.73","65,320","45,984","83,792"
"2021/08/20","14,360.0","15,140.0","14,360.0","14,940.0","+840.0","88,500","0","6,700","0.00","-","14,190.00","14,534.80","14,000.40","69,200","45,608","83,596"
"2021/08/19","13,900.0","14,550.0","13,670.0","14,100.0","+60.0","56,200","0","7,200","0.00","-","14,218.00","14,583.60","13,969.06","61,500","43,856","82,684"
"2021/08/18","13,500.0","14,040.0","13,160.0","14,040.0","+480.0","47,500","0","7,000","0.00","-","14,300.00","14,662.80","13,946.00","55,260","44,016","82,221"
"2021/08/17","14,290.0","14,290.0","13,520.0","13,560.0","-750.0","68,500","0","6,800","0.00","-","14,400.00","14,751.60","13,926.80","56,080","45,420","82,056"
"2021/08/16","15,050.0","15,250.0","14,090.0","14,310.0","-770.0","85,300","0","6,300","0.00","-","14,598.00","14,837.20","13,909.60","50,900","45,776","81,760"
"2021/08/13","14,510.0","15,100.0","14,350.0","15,080.0","+570.0","50,000","0","6,000","0.00","-","14,522.00","14,908.00","13,887.73","41,780","44,780","81,168"
