"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/09/13","7,620.0","7,620.0","7,400.0","7,490.0","-160.0","32,000","-","-","-","-","7,610.00","6,999.20","6,526.53","40,920","87,132","61,377"
"2021/09/10","7,540.0","7,790.0","7,500.0","7,650.0","+70.0","39,200","0","4,000","0.00","-","7,724.00","6,932.40","6,513.60","50,380","87,312","61,517"
"2021/09/09","7,470.0","7,680.0","7,320.0","7,580.0","+40.0","50,400","0","4,100","0.00","-","7,712.00","6,858.00","6,497.60","50,680","89,632","61,733"
"2021/09/08","7,690.0","7,750.0","7,530.0","7,540.0","-250.0","34,200","0","3,800","0.00","-","7,726.00","6,798.00","6,484.13","50,460","89,060","61,677"
"2021/09/07","8,060.0","8,060.0","7,620.0","7,790.0","-270.0","48,800","0","4,800","0.00","-","7,724.00","6,743.20","6,473.86","56,040","92,476","62,305"
"2021/09/06","7,670.0","8,130.0","7,610.0","8,060.0","+470.0","79,300","0","4,800","0.00","-","7,734.00","6,667.60","6,460.53","56,780","92,544","62,997"
"2021/09/03","7,620.0","7,660.0","7,450.0","7,590.0","-60.0","40,700","0","4,100","0.00","-","7,662.00","6,586.40","6,443.60","56,140","91,776","63,728"
"2021/09/02","7,580.0","7,770.0","7,490.0","7,650.0","+120.0","49,300","0","4,300","0.00","-","7,680.00","6,531.20","6,431.33","73,800","91,012","65,126"
"2021/09/01","7,690.0","7,780.0","7,450.0","7,530.0","-310.0","62,100","0","4,400","0.00","-","7,676.00","6,469.60","6,416.53","91,320","91,988","68,241"
"2021/08/31","7,700.0","7,930.0","7,700.0","7,840.0","+140.0","52,500","0","3,900","0.00","-","7,622.00","6,420.40","6,400.80","121,060","90,216","70,281"
"2021/08/30","7,780.0","7,970.0","7,630.0","7,700.0","+20.0","76,100","0","3,900","0.00","-","7,444.00","6,361.20","6,373.86","161,680","89,268","70,905"
"2021/08/27","7,590.0","7,730.0","7,310.0","7,680.0","+50.0","129,000","0","3,900","0.00","-","7,220.00","6,307.20","6,350.26","182,140","87,332","72,517"
"2021/08/26","7,160.0","7,640.0","7,160.0","7,630.0","+370.0","136,900","0","3,600","0.00","-","6,920.00","6,247.60","6,329.73","177,240","83,412","71,813"
"2021/08/25","6,960.0","7,350.0","6,910.0","7,260.0","+310.0","210,800","0","4,100","0.00","-","6,576.00","6,190.80","6,312.53","161,720","79,892","70,910"
"2021/08/24","6,600.0","6,980.0","6,600.0","6,950.0","+370.0","255,600","0","3,800","0.00","-","6,306.00","6,156.40","6,300.66","129,300","72,584","68,956"
"2021/08/23","6,210.0","6,580.0","6,160.0","6,580.0","+400.0","178,400","0","3,900","0.00","-","6,116.00","6,134.40","6,293.06","91,120","63,816","66,296"
"2021/08/20","6,000.0","6,250.0","5,980.0","6,180.0","+270.0","104,500","0","4,000","0.00","-","6,026.00","6,136.80","6,290.40","79,620","58,524","65,458"
"2021/08/19","5,900.0","6,070.0","5,840.0","5,910.0","0.0","59,300","0","4,000","0.00","-","6,042.00","6,157.20","6,293.33","90,080","55,980","65,321"
"2021/08/18","5,900.0","6,020.0","5,880.0","5,910.0","-90.0","48,700","0","4,100","0.00","-","6,078.00","6,183.60","6,299.46","87,280","57,132","66,108"
"2021/08/17","6,090.0","6,120.0","5,900.0","6,000.0","-130.0","64,700","0","4,100","0.00","-","6,096.00","6,205.20","6,303.73","90,420","56,976","65,984"
"2021/08/16","6,170.0","6,350.0","6,030.0","6,130.0","-130.0","120,900","0","3,900","0.00","-","6,092.00","6,220.80","6,306.53","85,160","55,324","66,797"
"2021/08/13","6,190.0","6,360.0","6,030.0","6,260.0","+170.0","156,800","0","3,900","0.00","-","6,030.00","6,231.60","6,308.00","68,280","52,956","66,745"
