"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/09/10","8,150.0","8,261.0","8,135.0","8,232.0","+330.0","3,159,400","104,300","21,000","0.20","-","7,992.60","7,414.68","7,728.61","2,345,520","1,992,316","1,590,064"
"2021/09/09","8,070.0","8,077.0","7,852.0","7,902.0","-257.0","2,411,300","56,700","26,500","0.47","0.10","7,881.40","7,373.20","7,722.45","2,089,480","1,914,960","1,559,044"
"2021/09/08","7,923.0","8,159.0","7,920.0","8,159.0","+253.0","2,827,000","118,500","12,900","0.11","0.15","7,809.00","7,344.76","7,718.76","2,009,960","1,891,356","1,539,012"
"2021/09/07","7,887.0","7,942.0","7,843.0","7,906.0","+142.0","1,857,900","36,800","9,100","0.25","-","7,659.00","7,302.80","7,711.96","1,759,880","1,878,220","1,514,420"
"2021/09/06","7,767.0","7,789.0","7,609.0","7,764.0","+88.0","1,472,000","14,900","11,500","0.77","-","7,536.40","7,274.48","7,708.97","1,712,500","1,904,524","1,499,964"
"2021/09/03","7,579.0","7,717.0","7,549.0","7,676.0","+136.0","1,879,200","11,200","12,200","1.09","-","7,430.60","7,255.36","7,706.97","1,801,220","1,956,132","1,493,322"
"2021/09/02","7,440.0","7,554.0","7,435.0","7,540.0","+131.0","2,013,700","4,100","14,100","3.44","-","7,313.40","7,248.32","7,707.58","1,860,020","2,009,076","1,482,282"
"2021/09/01","7,293.0","7,409.0","7,273.0","7,409.0","+116.0","1,576,600","10,400","15,200","1.46","-","7,196.80","7,248.40","7,709.68","1,848,360","1,975,864","1,469,594"
"2021/08/31","7,213.0","7,300.0","7,183.0","7,293.0","+58.0","1,621,000","1,600","16,300","10.19","-","7,104.20","7,259.96","7,710.90","1,942,720","1,961,960","1,469,532"
"2021/08/30","7,199.0","7,258.0","7,153.0","7,235.0","+145.0","1,915,600","7,900","15,800","2.00","-","7,036.20","7,273.44","7,713.25","2,033,140","1,966,080","1,464,948"
"2021/08/27","7,024.0","7,182.0","6,983.0","7,090.0","+133.0","2,173,200","7,500","17,200","2.29","-","6,987.20","7,290.00","7,718.88","2,112,220","1,937,420","1,454,301"
"2021/08/26","6,988.0","6,999.0","6,930.0","6,957.0","+11.0","1,955,400","700","20,300","29.00","-","6,920.40","7,310.24","7,727.57","2,057,520","1,891,704","1,439,526"
"2021/08/25","7,001.0","7,077.0","6,915.0","6,946.0","-7.0","2,048,400","700","21,300","30.43","-","6,905.80","7,337.96","7,740.41","2,156,800","1,860,816","1,427,058"
"2021/08/24","6,931.0","6,999.0","6,922.0","6,953.0","-37.0","2,073,100","700","19,200","27.43","-","6,929.20","7,368.80","7,754.40","2,181,860","1,825,784","1,412,022"
"2021/08/23","6,859.0","7,052.0","6,830.0","6,990.0","+234.0","2,311,000","12,000","20,500","1.71","-","6,970.60","7,401.36","7,767.36","2,120,480","1,797,872","1,407,872"
"2021/08/20","6,841.0","6,883.0","6,746.0","6,756.0","-128.0","1,899,700","1,100","30,000","27.27","-","7,057.40","7,436.44","7,779.86","1,957,380","1,773,860","1,410,836"
"2021/08/19","7,033.0","7,036.0","6,863.0","6,884.0","-179.0","2,451,800","900","34,000","37.78","-","7,228.00","7,489.12","7,790.52","1,828,020","1,751,800","1,400,310"
"2021/08/18","7,052.0","7,097.0","6,975.0","7,063.0","-97.0","2,173,700","13,100","31,200","2.38","-","7,362.20","7,533.76","7,799.77","1,626,960","1,699,320","1,384,697"
"2021/08/17","7,310.0","7,340.0","7,160.0","7,160.0","-264.0","1,766,200","7,900","28,200","3.57","-","7,473.00","7,567.64","7,808.18","1,448,120","1,685,620","1,371,460"
"2021/08/16","7,512.0","7,533.0","7,388.0","7,424.0","-185.0","1,495,500","7,400","19,400","2.62","-","7,566.60","7,598.72","7,816.57","1,433,440","1,684,528","1,361,129"
"2021/08/13","7,613.0","7,684.0","7,567.0","7,609.0","+54.0","1,252,900","10,800","17,700","1.64","-","7,605.60","7,620.80","7,820.05","1,745,240","1,677,412","1,355,992"
"2021/08/12","7,679.0","7,720.0","7,546.0","7,555.0","-62.0","1,446,500","10,600","18,900","1.78","-","7,522.80","7,641.04","7,818.80","1,739,760","1,648,456","1,362,268"
"2021/08/11","7,576.0","7,659.0","7,569.0","7,617.0","-11.0","1,279,500","9,800","19,500","1.99","-","7,450.00","7,665.44","7,821.45","1,814,700","1,619,808","1,368,292"
"2021/08/10","7,572.0","7,647.0","7,559.0","7,628.0","+9.0","1,692,800","27,400","18,700","0.68","-","7,348.60","7,693.96","7,822.22","2,058,520","1,615,760","1,380,596"
"2021/08/06","7,345.0","7,641.0","7,330.0","7,619.0","+424.0","3,054,500","23,400","19,200","0.82","-","7,262.60","7,716.84","7,827.26","2,223,060","1,587,132","1,379,264"
"2021/08/05","7,060.0","7,215.0","7,043.0","7,195.0","+4.0","1,225,500","12,700","26,200","2.06","-","7,196.00","7,738.92","7,830.96","2,164,600","1,519,788","1,348,362"
"2021/08/04","7,126.0","7,196.0","7,057.0","7,191.0","+81.0","1,821,200","8,100","23,500","2.90","-","7,257.00","7,780.64","7,839.45","2,560,060","1,539,528","1,346,897"
"2021/08/03","7,180.0","7,198.0","7,031.0","7,110.0","-88.0","2,498,600","3,900","23,800","6.10","-","7,327.20","7,820.32","7,848.14","2,432,500","1,512,768","1,349,328"
"2021/08/02","7,436.0","7,508.0","7,186.0","7,198.0","-88.0","2,515,500","3,000","29,400","9.80","-","7,444.80","7,865.12","7,854.33","2,178,580","1,486,692","1,329,022"
"2021/07/30","7,416.0","7,441.0","7,160.0","7,286.0","-214.0","2,762,200","3,600","24,900","6.92","-","7,531.20","7,892.64","7,858.13","2,020,280","1,422,740","1,310,686"
"2021/07/29","7,574.0","7,617.0","7,500.0","7,500.0","-42.0","3,202,800","10,600","20,100","1.90","-","7,603.80","7,919.92","7,861.29","1,707,660","1,373,608","1,287,874"
"2021/07/28","7,572.0","7,624.0","7,489.0","7,542.0","-156.0","1,183,400","9,200","22,300","2.42","-","7,623.00","7,937.96","7,861.06","1,273,160","1,320,484","1,259,541"
"2021/07/27","7,680.0","7,717.0","7,636.0","7,698.0","+68.0","1,229,000","16,400","15,800","0.96","-","7,644.60","7,943.60","7,861.76","1,273,120","1,323,876","1,258,545"
"2021/07/26","7,781.0","7,795.0","7,581.0","7,630.0","-19.0","1,724,000","17,100","20,000","1.17","-","7,648.40","7,952.04","7,861.74","1,261,840","1,346,640","1,256,318"
"2021/07/21","7,667.0","7,743.0","7,611.0","7,649.0","+53.0","1,199,100","17,600","16,300","0.93","-","7,675.80","7,978.00","7,861.80","1,192,100","1,306,800","1,244,808"
"2021/07/20","7,522.0","7,648.0","7,522.0","7,596.0","-54.0","1,030,300","30,200","35,000","1.16","-","7,719.40","8,002.80","7,860.53","1,294,420","1,312,704","1,247,325"
"2021/07/19","7,726.0","7,785.0","7,628.0","7,650.0","-67.0","1,183,200","15,700","39,700","2.53","-","7,814.80","8,025.36","7,858.21","1,358,000","1,317,244","1,255,577"
"2021/07/16","7,701.0","7,771.0","7,671.0","7,717.0","-50.0","1,172,600","40,000","53,300","1.33","-","7,884.80","8,045.44","7,854.62","1,349,320","1,296,656","1,260,453"
"2021/07/15","7,877.0","7,893.0","7,718.0","7,767.0","-100.0","1,375,300","45,600","54,600","1.20","-","7,923.40","8,061.00","7,849.50","1,481,040","1,305,736","1,273,173"
"2021/07/14","7,923.0","7,962.0","7,825.0","7,867.0","-206.0","1,710,700","62,300","39,300","0.63","-","7,957.40","8,074.64","7,843.49","1,553,760","1,289,276","1,278,782"
"2021/07/13","8,100.0","8,215.0","8,046.0","8,073.0","+73.0","1,348,200","125,100","16,500","0.13","0.15","7,979.20","8,081.96","7,835.22","1,475,140","1,278,376","1,279,656"
"2021/07/12","8,010.0","8,060.0","7,967.0","8,000.0","+90.0","1,139,800","104,300","20,500","0.20","0.15","7,987.60","8,076.40","7,823.26","1,311,300","1,268,388","1,307,264"
"2021/07/09","7,856.0","7,933.0","7,830.0","7,910.0","-27.0","1,831,200","86,000","41,900","0.49","0.15","8,020.60","8,072.88","7,815.64","1,229,400","1,260,088","1,342,602"
