"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/09/10","965.5","971.8","962.3","969.8","+3.3","5,611,100","10,400","82,900","7.97","-","973.06","951.85","930.42","5,339,720","4,685,944","5,665,346"
"2021/09/09","980.0","980.5","965.0","966.5","-15.0","6,526,500","10,400","122,100","11.74","-","974.00","950.57","929.95","5,377,600","4,581,520","5,654,404"
"2021/09/08","966.5","984.0","966.0","981.5","+6.5","6,291,800","11,500","213,300","18.55","-","974.20","948.98","929.38","4,919,700","4,449,012","5,629,508"
"2021/09/07","975.0","978.7","972.8","975.0","+2.5","4,165,900","12,300","215,400","17.51","-","970.14","947.12","928.65","4,983,700","4,337,956","5,634,692"
"2021/09/06","978.4","981.5","970.8","972.5","-2.0","4,103,300","10,500","213,700","20.35","-","964.00","946.02","928.12","5,745,020","4,447,812","5,636,677"
"2021/09/03","967.7","976.0","963.6","974.5","+7.0","5,800,500","5,000","222,000","44.40","-","957.50","944.29","927.62","5,656,320","4,459,464","5,670,309"
"2021/09/02","956.5","967.9","956.2","967.5","+6.3","4,237,000","4,200","222,200","52.90","-","949.02","942.71","927.18","5,254,800","4,382,520","5,693,410"
"2021/09/01","951.2","963.4","946.9","961.2","+16.9","6,611,800","6,400","225,900","35.30","-","943.22","941.58","926.62","5,223,060","4,400,700","5,762,617"
"2021/08/31","939.8","949.5","932.0","944.3","+4.3","7,972,500","1,400","228,000","162.86","-","938.42","940.57","926.41","4,568,880","4,325,908","5,753,256"
"2021/08/30","938.6","947.7","936.9","940.0","+7.9","3,659,800","2,900","228,900","78.93","-","937.72","939.86","926.12","3,774,800","4,198,208","5,709,202"
"2021/08/27","938.5","941.4","932.0","932.1","-6.4","3,792,900","2,900","226,400","78.07","-","937.46","939.09","925.88","3,947,480","4,203,768","5,765,329"
"2021/08/26","940.0","940.7","935.0","938.5","+1.3","4,078,300","900","225,900","251.00","-","937.08","938.29","925.85","4,151,700","4,255,296","5,789,906"
"2021/08/25","937.0","944.4","936.1","937.2","-3.6","3,340,900","900","221,400","246.00","-","936.24","937.62","925.99","4,022,060","4,230,880","5,802,229"
"2021/08/24","933.5","942.8","933.4","940.8","+2.1","4,002,100","900","222,600","247.33","-","937.06","937.20","925.94","3,863,120","4,257,744","5,813,325"
"2021/08/23","936.0","944.4","935.5","938.7","+8.5","4,523,200","1,000","223,300","223.30","-","936.58","936.75","925.77","3,697,620","4,298,216","5,842,977"
"2021/08/20","930.0","939.9","928.9","930.2","-4.1","4,814,000","900","221,900","246.56","-","936.86","936.43","925.48","3,632,600","4,383,656","5,871,422"
"2021/08/19","937.0","942.5","933.2","934.3","-7.0","3,430,100","900","223,900","248.78","-","942.18","936.50","925.24","3,380,680","4,439,140","5,863,340"
"2021/08/18","940.0","945.0","937.5","941.3","+2.9","2,546,200","900","226,700","251.89","-","948.28","935.99","924.97","3,686,160","4,529,928","5,866,064"
"2021/08/17","946.9","951.9","936.9","938.4","-1.7","3,174,600","900","227,800","253.11","-","953.22","934.76","924.57","4,671,860","4,779,248","5,914,737"
"2021/08/16","952.2","953.2","940.0","940.1","-16.7","4,198,100","4,900","243,800","49.76","-","954.00","933.63","924.15","4,986,300","4,894,520","5,937,846"
"2021/08/13","965.8","968.2","956.8","956.8","-8.0","3,554,400","46,100","227,900","4.94","-","954.38","932.43","923.71","4,853,600","4,989,560","5,967,034"
"2021/08/12","979.4","982.0","962.5","964.8","-1.2","4,957,500","5,600","229,700","41.02","-","950.60","930.93","922.90","4,742,820","4,983,528","6,071,149"
"2021/08/11","949.8","966.0","947.4","966.0","+23.7","7,474,700","5,600","231,100","41.27","-","942.96","929.02","922.40","4,394,080","4,906,352","6,096,277"
"2021/08/10","947.1","951.0","939.6","942.3","+0.3","4,746,800","100","227,200","2,272.00","-","936.80","927.36","922.00","3,602,220","4,813,084","6,039,238"
"2021/08/06","934.0","942.8","933.6","942.0","+4.1","3,534,600","0","235,500","0.00","-","937.84","926.13","921.93","4,035,320","4,853,524","6,044,222"
"2021/08/05","924.5","938.3","924.2","937.9","+11.3","3,000,500","0","338,900","0.00","-","935.26","924.86","921.89","4,207,320","4,993,556","6,062,274"
"2021/08/04","937.3","937.3","926.1","926.6","-8.6","3,213,800","0","391,400","0.00","-","934.68","923.94","921.72","4,382,600","5,137,916","6,093,202"
"2021/08/03","941.0","943.4","932.7","935.2","-12.3","3,515,400","0","373,800","0.00","-","937.24","924.01","921.83","4,678,140","5,437,368","6,118,108"
"2021/08/02","934.9","947.8","932.4","947.5","+18.4","6,912,300","2,300","337,500","146.74","-","937.36","923.38","921.78","4,923,460","5,490,044","6,147,520"
"2021/07/30","933.8","935.9","928.3","929.1","-5.9","4,394,600","600","404,100","673.50","-","933.20","922.06","921.55","4,497,000","5,344,760","6,144,208"
"2021/07/29","935.0","939.0","931.0","935.0","-4.4","3,876,900","43,400","348,400","8.03","-","931.52","921.38","921.69","4,377,840","5,393,840","6,160,544"
"2021/07/28","936.0","940.7","935.9","939.4","+3.6","4,691,500","600","373,700","622.83","-","926.94","921.12","921.81","4,618,680","5,640,788","6,202,960"
"2021/07/27","929.5","937.8","926.6","935.8","+9.1","4,742,000","700","350,000","500.00","-","923.38","919.47","921.89","4,373,960","5,885,588","6,248,080"
"2021/07/26","932.0","934.7","924.6","926.7","+6.0","4,780,000","500","375,700","751.40","-","921.56","918.20","922.30","4,228,060","6,040,736","6,260,574"
"2021/07/21","923.0","929.6","917.7","920.7","+8.6","3,798,800","1,800","331,500","184.17","-","922.16","917.50","922.61","4,274,840","6,049,228","6,335,965"
"2021/07/20","908.5","914.1","907.8","912.1","-9.5","5,081,100","800","446,700","558.38","-","924.16","917.04","923.17","4,846,920","6,124,672","6,470,574"
"2021/07/19","922.2","925.2","917.8","921.6","-5.1","3,467,900","0","420,000","0.00","-","928.14","916.86","924.16","5,070,920","6,248,600","6,586,194"
"2021/07/16","926.5","932.4","921.6","926.7","-3.0","4,012,500","100","412,000","4,120.00","-","928.12","916.36","925.21","5,517,300","6,414,148","6,780,649"
"2021/07/15","935.0","939.8","928.0","929.7","-1.0","5,013,900","16,800","265,200","15.79","-","924.88","916.40","927.11","6,470,640","6,794,340","6,984,942"
"2021/07/14","925.0","935.1","923.8","930.7","-1.3","6,659,200","0","247,800","0.00","-","920.98","915.44","929.08","6,679,140","6,892,252","7,061,660"
"2021/07/13","928.0","932.0","925.1","932.0","+10.5","6,201,100","0","237,900","0.00","-","916.84","914.85","930.82","6,662,120","6,764,792","7,079,028"
"2021/07/12","925.1","931.7","919.3","921.5","+11.0","5,699,800","13,900","236,800","17.04","-","914.30","914.40","932.22","6,102,620","6,700,164","7,170,517"
"2021/07/09","904.0","912.2","900.0","910.5","+0.3","8,779,200","0","502,700","0.00","-","913.40","914.36","934.19","5,568,280","6,583,012","7,247,853"
"2021/07/08","911.1","919.1","909.6","910.2","+0.2","6,056,400","300","392,400","1,308.00","-","916.22","914.78","936.53","4,841,040","6,371,372","7,313,945"
"2021/07/07","911.0","913.4","907.3","910.0","-9.3","6,574,100","200","401,300","2,006.50","-","916.50","915.28","939.00","4,781,320","6,359,720","7,568,305"
"2021/07/06","920.0","921.0","913.1","919.3","+2.3","3,403,600","0","385,300","0.00","-","916.56","915.32","940.84","4,873,580","6,470,952","7,631,093"
"2021/07/05","916.9","919.8","914.5","917.0","-7.6","3,028,100","0","397,500","0.00","-","915.64","914.98","942.50","5,514,760","6,559,364","7,698,902"
"2021/07/02","912.0","924.6","912.0","924.6","+13.0","5,143,000","200","390,200","1,951.00","-","917.94","914.74","944.02","7,049,160","6,700,132","7,872,594"
"2021/07/01","914.9","917.3","910.6","911.6","+1.3","5,757,800","0","323,400","0.00","-","916.90","914.88","945.71","6,987,020","6,800,648","8,068,276"
"2021/06/30","918.7","919.4","910.0","910.3","-4.4","7,035,400","10,000","482,900","48.29","-","917.50","914.68","947.23","6,491,500","7,162,428","8,374,228"
"2021/06/29","920.0","923.1","911.3","914.7","-13.8","6,609,500","77,200","475,700","6.16","-","917.86","914.56","948.13","6,208,740","7,316,540","8,391,585"
"2021/06/28","942.0","944.1","924.8","928.5","+9.1","10,700,100","98,600","514,800","5.22","-","920.60","915.33","948.95","6,896,960","7,243,776","8,439,665"
"2021/06/25","917.5","920.7","913.2","919.4","+4.8","4,832,300","10,100","475,700","47.10","-","914.54","915.14","949.60","6,919,240","7,002,144","8,439,113"
"2021/06/24","911.4","917.4","908.7","914.6","+2.5","3,280,200","10,100","275,900","27.32","-","911.46","915.44","950.15","7,676,920","7,076,076","8,517,596"
"2021/06/23","924.8","924.8","911.9","912.1","-16.3","5,621,600","53,200","280,900","5.28","-","910.38","916.28","950.57","8,019,340","7,117,460","8,595,141"
"2021/06/22","913.2","929.5","910.6","928.4","+30.2","10,050,600","10,100","250,500","24.80","-","909.80","917.18","950.94","8,032,000","7,157,624","8,650,149"
"2021/06/21","900.0","902.0","893.6","898.2","-5.8","10,811,500","10,000","320,500","32.05","-","905.66","917.72","951.07","7,657,740","7,056,924","8,644,062"
"2021/06/18","908.8","909.1","902.5","904.0","-5.2","8,620,700","24,800","337,600","13.61","-","907.84","918.81","951.29","7,016,760","7,001,564","8,590,790"
"2021/06/17","918.2","920.9","909.2","909.2","0.0","4,992,300","93,000","305,000","3.28","-","912.58","920.47","951.40","7,996,080","6,893,124","8,572,514"
"2021/06/16","913.9","916.9","909.2","909.2","+1.5","5,684,900","64,800","227,000","3.50","-","911.84","921.01","951.42","8,489,960","6,880,172","8,665,544"
"2021/06/15","908.5","911.0","900.0","907.7","-1.4","8,179,300","60,500","229,600","3.80","-","913.20","921.52","951.56","8,047,520","6,967,548","8,697,830"
"2021/06/14","924.8","925.3","908.6","909.1","-18.6","7,606,600","17,100","227,400","13.30","-","915.80","922.38","951.55","7,328,740","6,865,824","8,694,666"
"2021/06/11","918.0","938.3","914.0","927.7","+22.2","13,517,300","20,100","204,300","10.16","-","918.08","924.00","951.43","6,361,620","6,761,660","8,663,137"
"2021/06/10","912.2","914.5","904.0","905.5","-10.5","7,461,700","19,500","204,700","10.50","-","916.78","924.24","950.89","4,355,800","6,387,892","8,609,218"
"2021/06/09","924.0","926.2","914.1","916.0","-4.7","3,472,700","21,600","183,800","8.51","-","920.18","925.11","950.83","4,016,480","6,338,464","8,612,592"
"2021/06/08","915.6","922.1","914.0","920.7","+0.2","4,585,400","24,500","183,700","7.50","-","919.22","925.18","950.82","5,192,920","6,465,820","8,665,177"
"2021/06/07","921.0","922.1","916.8","920.5","-0.7","2,771,000","24,500","192,100","7.84","-","917.24","924.83","950.60","5,398,620","6,450,716","8,715,810"
"2021/06/04","923.4","924.3","916.0","921.2","-1.3","3,488,200","28,400","193,300","6.81","-","915.30","924.57","950.40","6,153,880","6,485,252","8,803,142"
"2021/06/03","906.6","922.5","906.6","922.5","+11.3","5,765,100","24,500","173,100","7.07","-","916.70","924.16","950.11","6,987,420","6,593,592","8,879,300"
"2021/06/02","911.0","914.7","906.5","911.2","+0.4","9,354,900","77,400","186,300","2.41","-","913.52","923.55","949.53","8,794,860","6,559,300","8,900,592"
"2021/06/01","913.5","916.9","905.4","910.8","0.0","5,613,900","24,500","180,800","7.38","-","912.76","923.38","949.15","9,101,520","6,440,592","8,883,016"
"2021/05/31","921.0","925.2","909.0","910.8","-17.4","6,547,300","14,500","181,200","12.50","-","917.38","922.79","948.77","8,936,820","6,670,556","8,917,440"
"2021/05/28","916.9","930.0","915.9","928.2","+21.6","7,655,900","14,800","170,200","11.50","-","919.98","923.44","948.16","8,559,220","6,682,348","8,913,269"
"2021/05/27","910.0","916.7","901.0","906.6","-0.8","14,802,300","18,400","200,000","10.87","-","919.72","923.75","947.11","8,364,160","6,503,984","8,876,414"
"2021/05/26","919.0","921.5","903.2","907.4","-26.5","10,888,200","17,500","200,000","11.43","-","925.48","924.97","946.39","6,266,660","6,116,716","8,734,937"
"2021/05/25","923.2","934.4","921.2","933.9","+10.1","4,790,400","14,500","186,900","12.89","-","930.94","926.24","945.45","5,414,160","5,876,728","8,640,630"
"2021/05/24","926.1","929.1","922.0","923.8","-3.1","4,659,300","19,000","207,300","10.91","-","932.52","925.91","944.18","5,962,700","5,897,916","8,637,809"
"2021/05/21","930.1","931.6","923.2","926.9","-8.5","6,680,600","14,500","204,400","14.10","-","932.86","926.34","942.95","6,916,340","5,914,812","8,689,494"
"2021/05/20","928.0","939.0","926.1","935.4","+0.7","4,314,800","18,500","196,500","10.62","-","936.60","926.53","941.89","6,762,160","5,876,440","8,846,865"
"2021/05/19","934.4","942.5","928.8","934.7","-7.1","6,625,700","19,100","212,200","11.11","-","934.06","926.32","940.94","6,832,900","5,970,404","8,920,966"
"2021/05/18","926.0","944.7","925.6","941.8","+16.3","7,533,100","16,900","198,800","11.76","-","931.48","926.50","939.62","7,081,620","5,930,168","8,912,772"
"2021/05/17","922.0","934.0","910.5","925.5","-20.1","9,427,500","16,700","202,800","12.14","-","929.00","926.58","938.21","6,702,240","5,911,168","8,878,129"
"2021/05/14","931.3","948.0","928.8","945.6","+22.9","5,909,700","18,300","341,300","18.65","-","933.78","927.38","936.96","5,817,240","5,857,088","8,831,125"
"2021/05/13","919.0","932.6","918.9","922.7","+0.9","4,668,500","18,500","460,100","24.87","-","931.40","928.22","935.61","5,469,920","5,847,864","8,827,268"
"2021/05/12","928.3","929.1","914.4","921.8","-7.6","7,869,300","22,300","236,000","10.58","-","932.34","929.33","934.60","5,781,420","6,078,496","8,854,308"
"2021/05/11","944.1","949.9","928.7","929.4","-20.0","5,636,200","23,700","230,200","9.71","-","931.50","930.94","933.73","5,538,880","6,319,504","8,804,804"
"2021/05/10","936.9","949.4","936.0","949.4","+15.7","5,002,500","13,500","222,100","16.45","-","928.02","933.24","932.75","5,253,200","6,644,160","8,803,429"
"2021/05/07","929.3","935.9","925.5","933.7","+6.3","4,173,100","15,400","233,000","15.13","-","920.96","935.28","931.72","4,979,580","7,166,140","8,841,853"
