"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/09/10","5,458.0","5,499.0","5,392.0","5,443.0","+17.0","2,544,400","60,100","37,800","0.63","-","5,387.60","5,155.84","5,200.65","1,863,800","1,482,456","1,507,493"
"2021/09/09","5,323.0","5,434.0","5,314.0","5,426.0","+117.0","1,993,600","51,700","17,900","0.35","0.05","5,355.40","5,138.24","5,197.85","1,715,500","1,420,096","1,490,814"
"2021/09/08","5,428.0","5,429.0","5,275.0","5,309.0","-68.0","1,882,900","38,300","39,700","1.04","-","5,322.40","5,118.84","5,194.94","1,654,220","1,384,536","1,482,570"
"2021/09/07","5,430.0","5,459.0","5,371.0","5,377.0","-6.0","1,400,700","47,000","10,100","0.21","0.05","5,316.80","5,102.32","5,192.45","1,570,940","1,383,456","1,482,321"
"2021/09/06","5,349.0","5,392.0","5,343.0","5,383.0","+101.0","1,497,400","33,600","18,500","0.55","-","5,264.20","5,089.48","5,188.40","1,594,380","1,374,964","1,480,472"
"2021/09/03","5,290.0","5,308.0","5,217.0","5,282.0","+21.0","1,802,900","22,800","20,300","0.89","-","5,206.60","5,070.60","5,183.81","1,549,240","1,384,672","1,491,926"
"2021/09/02","5,243.0","5,274.0","5,191.0","5,261.0","-20.0","1,687,200","22,700","14,200","0.63","-","5,160.20","5,060.60","5,182.20","1,466,940","1,504,672","1,513,589"
"2021/09/01","5,150.0","5,282.0","5,145.0","5,281.0","+167.0","1,466,500","30,200","10,800","0.36","-","5,150.80","5,051.80","5,179.16","1,395,060","1,492,080","1,552,690"
"2021/08/31","5,081.0","5,127.0","5,045.0","5,114.0","+19.0","1,517,900","4,900","11,700","2.39","-","5,129.40","5,046.32","5,173.30","1,283,500","1,501,336","1,559,553"
"2021/08/30","5,060.0","5,107.0","5,050.0","5,095.0","+45.0","1,271,700","0","12,000","0.00","-","5,143.20","5,043.04","5,168.94","1,237,860","1,494,728","1,569,568"
"2021/08/27","5,146.0","5,163.0","5,045.0","5,050.0","-164.0","1,391,400","8,100","26,200","3.23","-","5,136.80","5,037.72","5,164.36","1,290,840","1,482,076","1,579,205"
"2021/08/26","5,180.0","5,214.0","5,150.0","5,214.0","+40.0","1,327,800","28,700","12,400","0.43","-","5,111.80","5,033.00","5,159.65","1,315,840","1,485,508","1,575,710"
"2021/08/25","5,179.0","5,204.0","5,146.0","5,174.0","-9.0","908,700","22,100","12,300","0.56","-","5,070.80","5,022.04","5,153.34","1,357,320","1,481,804","1,574,188"
"2021/08/24","5,100.0","5,205.0","5,090.0","5,183.0","+120.0","1,289,700","20,200","12,200","0.60","-","5,057.80","5,016.04","5,148.20","1,391,280","1,488,936","1,586,416"
"2021/08/23","5,024.0","5,115.0","4,987.0","5,063.0","+138.0","1,536,600","200","9,400","47.00","-","5,046.60","5,011.96","5,140.94","1,407,000","1,477,848","1,595,225"
"2021/08/20","5,001.0","5,022.0","4,918.0","4,925.0","-84.0","1,516,400","0","10,000","0.00","-","5,045.20","5,016.60","5,134.30","1,356,660","1,463,240","1,601,680"
"2021/08/19","5,057.0","5,072.0","4,990.0","5,009.0","-100.0","1,535,200","0","9,700","0.00","-","5,066.60","5,026.20","5,130.30","1,287,520","1,450,096","1,593,072"
"2021/08/18","5,150.0","5,177.0","5,095.0","5,109.0","-18.0","1,078,500","0","9,700","0.00","-","5,058.40","5,030.08","5,125.20","1,201,520","1,440,812","1,587,268"
