"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/09/10","28,480.0","29,280.0","28,460.0","29,155.0","+175.0","1,327,900","37,600","13,600","0.36","-","29,205.00","26,955.60","23,379.93","906,920","693,340","722,789"
"2021/09/09","29,050.0","29,115.0","28,900.0","28,980.0","-380.0","836,700","49,900","13,100","0.26","0.45","29,061.00","26,796.20","23,273.33","797,720","672,500","712,533"
"2021/09/08","29,095.0","29,510.0","28,885.0","29,360.0","-85.0","876,600","47,300","10,300","0.22","0.25","28,823.00","26,623.80","23,169.46","739,780","697,936","706,802"
"2021/09/07","29,250.0","29,595.0","29,100.0","29,445.0","+360.0","694,300","58,500","6,100","0.10","0.50","28,468.00","26,377.60","23,055.33","693,980","679,780","701,585"
"2021/09/06","29,100.0","29,220.0","28,840.0","29,085.0","+650.0","799,100","67,600","6,000","0.09","0.50","28,060.00","26,128.00","22,940.46","734,900","673,984","702,565"
"2021/09/03","27,515.0","28,590.0","27,480.0","28,435.0","+645.0","781,900","71,100","6,100","0.09","0.45","27,642.00","25,871.20","22,828.93","673,520","664,128","706,652"
"2021/09/02","27,450.0","27,800.0","27,450.0","27,790.0","+205.0","547,000","75,600","7,300","0.10","0.45","27,258.00","25,649.80","22,736.60","627,800","648,644","708,230"
"2021/09/01","27,420.0","27,735.0","27,385.0","27,585.0","+180.0","647,600","73,100","5,800","0.08","0.45","27,049.00","25,447.20","22,645.66","592,260","646,024","707,397"
"2021/08/31","27,000.0","27,575.0","26,890.0","27,405.0","+410.0","898,900","74,100","5,600","0.08","0.45","26,861.00","25,262.60","22,561.93","553,080","647,200","710,896"
"2021/08/30","26,715.0","26,995.0","26,650.0","26,995.0","+480.0","492,200","78,000","5,100","0.07","0.45","26,722.00","25,072.20","22,475.53","482,940","641,816","709,457"
"2021/08/27","26,500.0","26,635.0","26,270.0","26,515.0","-230.0","553,300","67,900","5,500","0.08","0.45","26,613.00","24,877.00","22,394.73","527,860","643,240","717,296"
"2021/08/26","26,620.0","26,785.0","26,540.0","26,745.0","+100.0","369,300","79,000","4,500","0.06","0.45","26,418.00","24,693.60","22,334.80","565,240","650,088","720,316"
"2021/08/25","26,875.0","26,920.0","26,505.0","26,645.0","-65.0","451,700","84,100","4,700","0.06","0.45","26,216.00","24,512.00","22,286.40","633,680","664,828","725,149"
"2021/08/24","26,600.0","26,880.0","26,600.0","26,710.0","+260.0","548,200","80,000","4,400","0.06","0.45","26,048.00","24,329.20","22,232.33","654,340","673,648","726,924"
"2021/08/23","25,650.0","26,535.0","25,605.0","26,450.0","+910.0","716,800","88,600","4,300","0.05","0.45","25,875.00","24,144.40","22,176.20","663,260","672,040","731,757"
"2021/08/20","25,400.0","25,690.0","25,380.0","25,540.0","-195.0","740,200","82,100","5,300","0.06","0.40","25,770.00","23,976.80","22,115.93","647,720","667,552","737,221"
"2021/08/19","25,695.0","25,865.0","25,600.0","25,735.0","-70.0","711,500","82,000","5,300","0.06","0.40","25,862.00","23,842.00","22,079.00","627,000","661,616","738,752"
"2021/08/18","25,730.0","25,915.0","25,450.0","25,805.0","-40.0","555,000","80,100","5,500","0.07","0.40","25,913.00","23,693.60","22,031.13","612,780","670,076","740,150"
"2021/08/17","26,230.0","26,355.0","25,845.0","25,845.0","-80.0","592,800","77,600","5,500","0.07","0.40","25,932.00","23,513.40","21,981.86","679,020","713,800","739,526"
"2021/08/16","26,135.0","26,135.0","25,715.0","25,925.0","-75.0","639,100","79,600","5,700","0.07","0.40","25,755.00","23,357.60","21,929.86","709,420","757,956","737,229"
"2021/08/13","26,100.0","26,130.0","25,910.0","26,000.0","+10.0","636,600","83,800","3,900","0.05","0.40","25,548.00","23,167.60","21,879.53","710,680","759,524","735,634"
"2021/08/12","26,090.0","26,200.0","25,870.0","25,990.0","+90.0","640,400","78,500","4,300","0.05","0.40","25,382.00","22,978.60","21,821.26","744,740","761,232","737,150"
