"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/09/10","7,055.0","7,135.0","7,055.0","7,094.0","+5.0","1,993,700","100","65,400","654.00","-","7,071.20","7,230.20","7,680.81","2,704,340","2,082,188","1,714,646"
"2021/09/09","7,080.0","7,134.0","7,071.0","7,089.0","-35.0","1,845,100","0","59,500","0.00","-","7,030.20","7,228.28","7,686.57","3,062,460","2,047,812","1,699,910"
"2021/09/08","7,201.0","7,225.0","7,061.0","7,124.0","-7.0","3,595,200","100","57,000","570.00","-","6,994.00","7,226.68","7,692.48","4,546,760","2,030,028","1,688,241"
"2021/09/07","6,970.0","7,138.0","6,935.0","7,131.0","+213.0","3,975,200","5,000","51,100","10.22","-","7,053.20","7,225.08","7,697.05","4,084,940","1,959,272","1,657,630"
"2021/09/06","6,965.0","6,965.0","6,900.0","6,918.0","+29.0","2,112,500","2,900","58,800","20.28","-","7,113.20","7,226.24","7,703.06","3,670,160","1,899,644","1,613,133"
"2021/09/03","6,948.0","6,990.0","6,881.0","6,889.0","-19.0","3,784,300","8,200","60,600","7.39","-","7,233.80","7,240.72","7,712.09","3,936,400","1,897,968","1,598,506"
"2021/09/02","6,901.0","6,968.0","6,780.0","6,908.0","-512.0","9,266,600","5,000","186,600","37.32","-","7,354.80","7,263.00","7,722.13","3,444,960","1,783,344","1,563,346"
"2021/09/01","7,383.0","7,474.0","7,366.0","7,420.0","-11.0","1,286,100","2,700","30,600","11.33","-","7,480.20","7,287.08","7,730.60","1,879,380","1,455,888","1,451,042"
"2021/08/31","7,413.0","7,476.0","7,334.0","7,431.0","-90.0","1,901,300","2,800","29,500","10.54","-","7,476.40","7,296.20","7,731.04","1,848,200","1,470,336","1,446,018"
"2021/08/30","7,570.0","7,657.0","7,491.0","7,521.0","+27.0","3,443,700","3,500","25,900","7.40","-","7,470.00","7,299.56","7,728.12","1,731,180","1,449,684","1,436,892"
"2021/08/27","7,527.0","7,573.0","7,468.0","7,494.0","-41.0","1,327,100","3,400","24,600","7.24","-","7,418.60","7,297.52","7,726.42","1,300,500","1,369,108","1,404,504"
"2021/08/26","7,498.0","7,544.0","7,436.0","7,535.0","+134.0","1,438,700","5,000","24,200","4.84","-","7,349.20","7,295.32","7,726.68","1,263,040","1,416,824","1,401,273"
"2021/08/25","7,430.0","7,509.0","7,369.0","7,401.0","+2.0","1,130,200","2,000","23,900","11.95","-","7,266.20","7,299.00","7,728.65","1,152,780","1,407,452","1,391,754"
"2021/08/24","7,361.0","7,421.0","7,315.0","7,399.0","+135.0","1,316,200","4,600","22,600","4.91","-","7,227.40","7,313.44","7,731.50","1,083,220","1,403,564","1,388,706"
"2021/08/23","7,158.0","7,284.0","7,130.0","7,264.0","+117.0","1,290,300","4,400","24,800","5.64","-","7,190.00","7,331.32","7,735.37","1,005,440","1,397,104","1,390,261"
"2021/08/20","7,050.0","7,216.0","7,044.0","7,147.0","+27.0","1,139,800","2,100","25,300","12.05","-","7,181.40","7,361.92","7,738.24","935,020","1,384,644","1,397,682"
"2021/08/19","7,180.0","7,185.0","7,117.0","7,120.0","-87.0","887,400","2,500","25,300","10.12","-","7,204.40","7,400.48","7,741.12","916,680","1,373,112","1,398,172"
"2021/08/18","7,190.0","7,219.0","7,152.0","7,207.0","-5.0","782,400","2,200","24,700","11.23","-","7,249.40","7,439.64","7,746.10","966,060","1,388,048","1,403,101"
"2021/08/17","7,233.0","7,280.0","7,170.0","7,212.0","-9.0","927,300","2,200","26,400","12.00","-","7,291.00","7,475.80","7,751.04","1,233,700","1,422,824","1,412,530"
"2021/08/16","7,258.0","7,258.0","7,175.0","7,221.0","-41.0","938,200","2,600","24,100","9.27","-","7,288.60","7,508.64","7,752.54","1,405,980","1,452,532","1,413,626"
"2021/08/13","7,322.0","7,347.0","7,228.0","7,262.0","-83.0","1,048,100","2,700","26,300","9.74","-","7,246.00","7,541.60","7,752.46","1,534,680","1,469,664","1,414,153"
"2021/08/12","7,413.0","7,459.0","7,332.0","7,345.0","-70.0","1,134,300","2,600","28,600","11.00","-","7,202.80","7,576.08","7,751.45","1,551,920","1,491,792","1,414,665"
"2021/08/11","7,300.0","7,455.0","7,279.0","7,415.0","+215.0","2,120,600","3,100","26,900","8.68","-","7,143.60","7,600.12","7,751.04","1,605,160","1,483,092","1,415,825"
"2021/08/10","7,026.0","7,269.0","7,017.0","7,200.0","+192.0","1,788,700","9,200","27,500","2.99","-","7,077.40","7,620.64","7,751.00","1,546,300","1,441,696","1,398,742"
"2021/08/06","7,006.0","7,082.0","6,969.0","7,008.0","-38.0","1,581,700","4,200","29,000","6.90","-","7,069.40","7,650.56","7,755.93","1,685,460","1,397,736","1,384,940"
"2021/08/05","7,007.0","7,077.0","7,001.0","7,046.0","-3.0","1,134,300","4,600","28,400","6.17","-","7,123.80","7,687.32","7,763.36","1,783,240","1,376,584","1,373,944"
"2021/08/04","7,075.0","7,126.0","7,029.0","7,049.0","-35.0","1,400,500","4,900","40,300","8.22","-","7,203.80","7,722.60","7,769.56","1,740,120","1,385,316","1,371,216"
"2021/08/03","7,109.0","7,170.0","7,037.0","7,084.0","-76.0","1,826,300","6,800","38,500","5.66","-","7,296.00","7,761.72","7,774.90","1,676,060","1,364,332","1,364,981"
"2021/08/02","7,200.0","7,252.0","7,024.0","7,160.0","-120.0","2,484,500","4,900","37,500","7.65","-","7,408.80","7,799.16","7,780.93","1,640,260","1,336,596","1,357,326"
"2021/07/30","7,320.0","7,418.0","7,267.0","7,280.0","-166.0","2,070,600","4,400","33,500","7.61","-","7,479.80","7,832.76","7,784.80","1,420,360","1,294,220","1,340,493"
"2021/07/29","7,510.0","7,533.0","7,418.0","7,446.0","-64.0","918,700","8,700","31,200","3.59","-","7,517.80","7,869.04","7,786.73","1,292,100","1,254,892","1,333,632"
"2021/07/28","7,500.0","7,593.0","7,490.0","7,510.0","-138.0","1,080,200","8,500","30,800","3.62","-","7,516.40","7,902.24","7,788.45","1,612,360","1,284,704","1,341,317"
"2021/07/27","7,527.0","7,664.0","7,464.0","7,648.0","+133.0","1,647,300","4,400","35,300","8.02","-","7,539.80","7,922.28","7,791.50","1,637,200","1,313,564","1,339,373"
"2021/07/26","7,605.0","7,625.0","7,491.0","7,515.0","+45.0","1,385,000","4,400","31,600","7.18","-","7,562.60","7,938.04","7,793.72","1,514,340","1,309,644","1,327,797"
"2021/07/21","7,565.0","7,578.0","7,445.0","7,470.0","+31.0","1,429,300","6,300","30,500","4.84","-","7,628.80","7,967.04","7,796.65","1,468,280","1,301,332","1,319,700"
"2021/07/20","7,477.0","7,544.0","7,321.0","7,439.0","-188.0","2,520,000","5,200","38,800","7.46","-","7,740.60","7,998.20","7,801.05","1,378,180","1,294,008","1,313,732"
"2021/07/19","7,679.0","7,735.0","7,595.0","7,627.0","-135.0","1,204,400","5,300","27,100","5.11","-","7,875.00","8,035.04","7,806.38","1,044,480","1,237,960","1,299,530"
"2021/07/16","7,780.0","7,899.0","7,734.0","7,762.0","-84.0","1,033,000","5,000","27,300","5.46","-","7,969.40","8,063.36","7,812.13","1,055,760","1,241,656","1,298,410"
"2021/07/15","7,971.0","7,971.0","7,841.0","7,846.0","-183.0","1,154,700","5,500","33,000","6.00","-","8,039.20","8,087.40","7,817.33","1,179,520","1,264,744","1,307,672"
"2021/07/14","8,080.0","8,105.0","8,008.0","8,029.0","-82.0","978,800","6,300","29,600","4.70","-","8,076.60","8,114.16","7,821.68","1,282,580","1,279,100","1,316,213"
"2021/07/13","8,149.0","8,170.0","8,083.0","8,111.0","+12.0","851,500","5,100","29,100","5.71","-","8,079.80","8,132.12","7,820.57","1,360,120","1,303,308","1,322,193"
"2021/07/12","8,200.0","8,215.0","8,049.0","8,099.0","-12.0","1,260,800","9,900","29,300","2.96","-","8,082.40","8,144.16","7,816.25","1,510,080","1,340,664","1,339,510"
"2021/07/09","8,004.0","8,129.0","7,909.0","8,111.0","+78.0","1,651,800","6,000","35,000","5.83","-","8,051.80","8,155.44","7,816.86","1,441,280","1,393,012","1,348,968"
"2021/07/08","7,980.0","8,089.0","7,922.0","8,033.0","-12.0","1,670,000","6,900","32,800","4.75","-","8,015.20","8,162.08","7,821.28","1,328,060","1,421,304","1,341,944"
"2021/07/07","8,040.0","8,154.0","7,954.0","8,045.0","-79.0","1,366,500","5,100","36,200","7.10","-","7,998.20","8,177.60","7,826.73","1,132,000","1,544,284","1,344,065"
"2021/07/06","8,000.0","8,150.0","7,952.0","8,124.0","+178.0","1,601,300","6,200","32,300","5.21","-","7,974.60","8,181.48","7,832.00","1,069,280","1,607,716","1,347,298"
"2021/07/05","7,939.0","7,978.0","7,882.0","7,946.0","+18.0","916,800","5,100","32,800","6.43","-","7,935.40","8,163.68","7,837.25","1,019,540","1,589,964","1,343,910"
"2021/07/02","7,927.0","7,981.0","7,885.0","7,928.0","-20.0","1,085,700","5,300","34,700","6.55","-","7,951.60","8,151.84","7,844.53","1,011,360","1,612,820","1,353,861"
"2021/07/01","7,985.0","7,997.0","7,897.0","7,948.0","+21.0","689,700","5,300","33,600","6.34","-","7,970.00","8,146.12","7,848.97","1,020,800","1,627,088","1,354,805"
"2021/06/30","7,995.0","8,023.0","7,895.0","7,927.0","-1.0","1,052,900","6,400","34,300","5.36","-","7,980.40","8,133.44","7,851.68","1,167,880","1,676,096","1,364,638"
"2021/06/29","7,900.0","7,966.0","7,834.0","7,928.0","-99.0","1,352,600","5,400","34,400","6.37","-","8,032.40","8,124.92","7,855.32","1,174,780","1,685,168","1,370,752"
"2021/06/28","8,059.0","8,096.0","8,003.0","8,027.0","+7.0","875,900","5,100","36,100","7.08","-","8,102.00","8,108.84","7,860.85","1,237,060","1,666,604","1,371,901"
"2021/06/25","8,080.0","8,099.0","7,970.0","8,020.0","+20.0","1,132,900","5,200","31,300","6.02","-","8,098.80","8,089.04","7,864.53","1,422,220","1,670,364","1,385,305"
"2021/06/24","8,152.0","8,156.0","7,992.0","8,000.0","-187.0","1,425,100","5,400","29,400","5.44","-","8,103.20","8,066.92","7,863.84","1,505,500","1,677,024","1,386,668"
"2021/06/23","8,202.0","8,234.0","8,141.0","8,187.0","-89.0","1,087,400","6,000","27,700","4.62","-","8,151.20","8,050.20","7,863.76","1,455,920","1,645,536","1,385,020"
"2021/06/22","8,200.0","8,279.0","8,122.0","8,276.0","+265.0","1,664,000","7,900","27,100","3.43","-","8,163.60","8,026.52","7,860.41","1,487,680","1,642,660","1,390,486"
"2021/06/21","7,861.0","8,019.0","7,844.0","8,011.0","-31.0","1,801,700","15,000","22,500","1.50","-","8,180.40","8,001.16","7,857.10","1,378,640","1,621,992","1,388,532"
"2021/06/18","8,182.0","8,208.0","8,041.0","8,042.0","-198.0","1,549,300","5,200","25,600","4.92","-","8,245.20","7,982.44","7,855.18","1,277,660","1,583,676","1,382,269"
"2021/06/17","8,219.0","8,329.0","8,101.0","8,240.0","-9.0","1,177,200","4,800","24,900","5.19","-","8,309.40","7,958.88","7,852.41","1,289,840","1,558,076","1,379,545"
"2021/06/16","8,408.0","8,455.0","8,242.0","8,249.0","-111.0","1,246,200","6,700","27,500","4.10","-","8,364.40","7,917.76","7,847.30","1,357,120","1,559,660","1,390,589"
"2021/06/15","8,316.0","8,411.0","8,280.0","8,360.0","+25.0","1,118,800","10,600","25,000","2.36","-","8,410.20","7,883.56","7,842.65","1,424,680","1,550,396","1,395,925"
"2021/06/14","8,415.0","8,503.0","8,335.0","8,335.0","-28.0","1,296,800","5,800","25,200","4.34","-","8,420.60","7,849.68","7,833.66","1,558,000","1,549,036","1,403,225"
"2021/06/11","8,474.0","8,474.0","8,316.0","8,363.0","-152.0","1,610,200","11,100","34,200","3.08","-","8,429.80","7,823.60","7,824.20","1,812,540","1,526,156","1,401,006"
"2021/06/10","8,503.0","8,569.0","8,419.0","8,515.0","+37.0","1,513,600","11,000","32,100","2.92","-","8,412.60","7,793.68","7,811.81","1,962,320","1,497,812","1,397,453"
"2021/06/09","8,450.0","8,559.0","8,443.0","8,478.0","+66.0","1,584,000","8,500","30,300","3.56","-","8,393.80","7,760.64","7,800.08","2,608,500","1,494,580","1,396,453"
"2021/06/08","8,400.0","8,469.0","8,388.0","8,412.0","+31.0","1,785,400","5,800","36,300","6.26","-","8,326.60","7,720.68","7,789.84","2,882,160","1,505,096","1,393,138"
"2021/06/07","8,339.0","8,406.0","8,224.0","8,381.0","+104.0","2,569,500","7,000","32,700","4.67","-","8,180.00","7,678.72","7,780.96","2,756,580","1,480,740","1,381,365"
"2021/06/04","8,302.0","8,395.0","8,238.0","8,277.0","-144.0","2,359,100","10,600","56,000","5.28","-","8,033.80","7,643.24","7,773.06","2,540,320","1,428,244","1,362,026"
"2021/06/03","8,239.0","8,558.0","8,218.0","8,421.0","+279.0","4,744,500","9,800","28,100","2.87","-","7,935.40","7,615.24","7,766.65","2,356,980","1,393,464","1,349,142"
"2021/06/02","7,753.0","8,142.0","7,730.0","8,142.0","+463.0","2,952,300","8,600","39,700","4.62","-","7,777.40","7,571.40","7,757.17","1,791,060","1,244,064","1,300,029"
"2021/06/01","7,760.0","7,771.0","7,636.0","7,679.0","+29.0","1,157,500","4,900","43,500","8.88","-","7,691.80","7,534.32","7,750.84","1,456,540","1,165,080","1,287,233"
"2021/05/31","7,780.0","7,798.0","7,603.0","7,650.0","-135.0","1,488,200","3,500","47,200","13.49","-","7,661.20","7,514.60","7,751.00","1,402,740","1,162,240","1,315,193"
"2021/05/28","7,728.0","7,845.0","7,651.0","7,785.0","+154.0","1,442,400","3,700","39,800","10.76","-","7,637.60","7,501.16","7,746.80","1,299,080","1,151,564","1,323,801"
"2021/05/27","7,712.0","7,805.0","7,628.0","7,631.0","-83.0","1,914,900","6,700","46,100","6.88","-","7,574.00","7,486.24","7,737.60","1,270,480","1,127,444","1,337,777"
"2021/05/26","7,525.0","7,728.0","7,510.0","7,714.0","+188.0","1,279,700","2,200","44,300","20.14","-","7,564.20","7,483.80","7,731.13","1,015,080","1,080,988","1,347,396"
"2021/05/25","7,550.0","7,585.0","7,488.0","7,526.0","-6.0","888,500","500","46,200","92.40","-","7,540.40","7,477.84","7,718.61","962,240","1,060,080","1,353,254"
"2021/05/24","7,528.0","7,579.0","7,462.0","7,532.0","+65.0","969,900","700","43,500","62.14","-","7,563.60","7,477.24","7,705.74","1,014,000","1,061,728","1,377,493"
"2021/05/21","7,468.0","7,505.0","7,385.0","7,467.0","-115.0","1,299,400","700","45,100","64.43","-","7,565.80","7,473.96","7,697.18","988,780","1,060,248","1,378,889"
