"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2021/09/10","15,990.0","16,095.0","15,945.0","16,000.0","+20.0","761,200","3,800","41,200","10.84","-","15,971.00","15,976.40","16,592.66","729,080","689,648","681,860"
"2021/09/09","15,940.0","16,100.0","15,920.0","15,980.0","-100.0","523,000","3,400","40,500","11.91","-","15,917.00","15,958.00","16,592.06","819,120","671,776","678,285"
"2021/09/08","16,115.0","16,215.0","15,945.0","16,080.0","-40.0","727,300","3,300","39,500","11.97","-","15,811.00","15,944.00","16,590.73","1,275,820","667,744","677,542"
"2021/09/07","15,790.0","16,130.0","15,705.0","16,120.0","+445.0","830,100","3,500","40,200","11.49","-","15,825.00","15,922.40","16,585.46","1,247,580","659,328","678,954"
"2021/09/06","16,000.0","16,010.0","15,665.0","15,675.0","-55.0","803,800","3,500","46,100","13.17","-","15,826.00","15,903.80","16,581.13","1,280,600","660,056","677,877"
"2021/09/03","15,540.0","15,785.0","15,490.0","15,730.0","+280.0","1,211,400","15,700","46,800","2.98","-","15,974.00","15,911.00","16,586.00","1,253,920","650,800","675,224"
"2021/09/02","15,515.0","15,615.0","15,160.0","15,450.0","-700.0","2,806,500","4,200","77,400","18.43","-","16,101.00","15,922.40","16,591.80","1,098,000","619,668","670,534"
"2021/09/01","16,050.0","16,280.0","16,050.0","16,150.0","+25.0","586,100","4,300","30,300","7.05","-","16,274.00","15,953.80","16,597.20","615,940","523,952","644,074"
"2021/08/31","16,200.0","16,295.0","16,035.0","16,125.0","-290.0","995,200","6,500","26,500","4.08","-","16,265.00","15,969.00","16,593.13","585,420","524,944","645,329"
"2021/08/30","16,495.0","16,545.0","16,320.0","16,415.0","+50.0","670,400","5,400","23,300","4.31","-","16,282.00","15,970.20","16,583.26","490,080","508,276","641,432"
"2021/08/27","16,275.0","16,375.0","16,165.0","16,365.0","+50.0","431,800","5,500","25,200","4.58","-","16,179.00","15,951.00","16,574.40","432,320","502,528","641,522"
"2021/08/26","16,255.0","16,330.0","16,185.0","16,315.0","+210.0","396,200","5,800","25,800","4.45","-","16,052.00","15,927.20","16,569.80","434,260","517,340","642,545"
"2021/08/25","16,350.0","16,395.0","16,055.0","16,105.0","-105.0","433,500","5,700","25,900","4.54","-","15,905.00","15,915.00","16,569.20","445,400","525,252","642,745"
